ticker,name,facial_trust_appearance_proxy,is_ceo,source_positions,face_score
SMLT,Alexey Kozlov,,False,Corporate Officer/Principal,
SMLT,Vitaly Rudenko,,False,Corporate Officer/Principal,
SMLT,Oskar Hartmann,,False,Director/Board Member,
SMLT,Dmitry Golubkov,,False,Chairman,
SMLT,Stanislav Shekshnia,-0.6867545035440468,False,Director/Board Member,38.55409160759922
SMLT,Mikhail Kenin,-0.700315355260767,False,Director/Board Member,38.328077412320546
SMLT,Igor Evtushevskiy,,False,Director/Board Member,
SMLT,Andrey Ivanenko,-0.0054974452361063,False,Director/Board Member,49.908375912731564
SMLT,Alexander Prygunkov,-0.0189866549753409,False,Director/Board Member,49.68355575041098
SNGS,Vladimir Bogdanov,,True,Chief Executive Officer | Director/Board Member,
SNGS,Andrei Vladislavovich Druchinin,,False,Comptroller/Controller/Auditor,
SNGS,Vladislav Barankov,-0.5837282100533192,False,Comptroller/Controller/Auditor | Director of Finance/CFO,40.27119649911134
SNGS,Vladimir Erokhin,-0.3654261206569682,False,Chairman,43.9095646557172
SNGS,Nikolai Ivanovich Matveev,0.4228797979551816,False,Director/Board Member,57.047996632586354
SNGS,Valery Nikolaevich Egorov,,False,Director/Board Member,
SNGS,Georgy Rashitovich Mukhamadeyev,,False,Director/Board Member,
SNGS,Ildus Shagalievich Usmanov,,False,Director/Board Member,
SNGS,Viktor Mikhaylovich Krivosheyev,,False,Director/Board Member,
SNGS,Ivan Kalistratovich Dinichenko,,False,Director/Board Member,
SNGS,Aleksandr Bulanov,,False,Director/Board Member,
SOFL,Александр Минин,-0.328479289451082,True,Генеральный директор,44.525345175815296
SOFL,Андрей Благоразумов,0.3599475847380219,False,Директор Управления развития продаж,55.99912641230037
SOFL,Алексей Бутаков,,False,Директор по цифровой трансформации и эффективности продаж,
SOFL,Станислав Халиков,0.1799950838414658,False,Директор Софтлайн финанс,52.99991806402443
SOFL,Владислав Котусов,-0.3270418956702841,False,Исполнительный директор,44.5493017388286
SOFL,Наталья Лиходиевская,0.3226071821999774,False,Директор по персоналу,55.37678636999962
SOFL,Алексей Пилипчук,0.2171014877192871,False,Технический директор,53.61835812865479
SOFL,Елена Типисова,,False,Директор по маркетингу,
SOFL,Дмитрий Васильев,0.823405511995706,False,Директор управления информационной безопасности,63.723425199928435
SPBE,Roman Yuryevich Goryunov,0.4006539924557999,True,Chief Executive Officer | Chairman,56.67756654093
SPBE,Pavel Krupnov,,False,Director of Finance/CFO,
SPBE,Sergei Kalinin,,False,Chief Operating Officer,
SPBE,Mikhail Ivanov,,False,Sales & Marketing,
SPBE,Alexander Tarabtsev,,False,Treasurer,
SPBE,Sergey Mikhaylovich Rybakov,,False,Director/Board Member,
SPBE,Oleg Vladimirovich Mikhasenko,0.3244118262124725,False,Director/Board Member,55.40686377020788
SPBE,Aleksey Dmitriyevich Skorodumov,,False,Director/Board Member,
SPBE,Ivan Tyryshkin,,False,Director/Board Member,
SPBE,Jacques der Megredichyan,,False,Chairman,
SPBE,Dmitry Anatolevich Panchenko,,False,Director/Board Member,
SPBE,Pavel Vladimirovich Sokolov,,False,Director/Board Member,
SPBE,Eric Berthelot,,False,Director/Board Member,
SPBE,Alexander Valentinovich Chmel,,False,Director/Board Member,
SVAV,Nikolay Sobolev,,True,Chief Executive Officer | Director/Board Member,
SVAV,Zoya Kaika,,False,Corporate Officer/Principal | Director/Board Member,
SVAV,Viktor Mikhaylovich Khvesenya,,False,General Counsel | Director/Board Member,
SVAV,Elena Nishanova,,False,Investor Relations Contact,
SVAV,Lyudmila Viktorovna Afanasyeva,,False,Comptroller/Controller/Auditor,
SVAV,Vladislav Baumgertner,,False,Director/Board Member,
SVAV,Adil Shamil Ogly Shirinov,,False,Chairman,
SVAV,Goy Tatiana,,False,Director/Board Member,
SVCB,Dmitry Vladimirovich Gusev,0.1596268600596581,True,Chief Executive Officer | Director/Board Member,52.66044766766097
SVCB,Dmitry Vladimirovich Khotimskiy,,False,Chief Investment Officer | Director/Board Member,
SVCB,Elena Alexandrovna Cherstvova,,False,Corporate Officer/Principal,
SVCB,Pavel Barchugov,,False,Corporate Officer/Principal,
SVCB,Mikhail Olegovich Avtukhov,,False,Corporate Officer/Principal,
SVCB,Mikhail Kuchment,,False,Chairman,
SVCB,Mikhail Vasilyevich Klyukin,,False,Director/Board Member,
SVCB,Aleksey Fisun,,False,Director/Board Member,
SVCB,Nikolay Narayan Varma,,False,Director/Board Member,
SVCB,Braverman Anatoly Aleksandrovich,0.4709415019975644,False,Director/Board Member,57.84902503329274
SVCB,Regina von Fleming,,False,Director/Board Member,
SVCB,Joel Raymond Lautier,,False,Director/Board Member,
SVCB,Sergey Nikolaevich Bondarovich,,False,Director/Board Member,
T,Сергей Леонидович Батехин,,False,Director/Board Member,
T,Станислав Викторович Близнюк,0.2678426110963006,False,Chairman,54.46404351827167
T,Алексей Владимирович Малиновский,,False,Director/Board Member,
T,Илья Николаевич Писемский,,False,Director/Board Member,
T,Татьяна Борисовна Кузнецова,,False,Director/Board Member,
T,Валерия Александровна Павлюкова,,False,Director/Board Member,
T,Александр Ильич Исаев,,False,Director/Board Member,
T,Артём Игоревич Лебедев,,False,Director/Board Member,
T,Александр Борисович Лебединский,,False,Director/Board Member,
TATN,Минниханов Рустам Нургалиевич,,False,"Председатель Совета директоров (состав, действовавший после 27.06.2024)",
TATN,Маганов Наиль Ульфатович,0.434112306596334,True,Член Совета директоров; Executive Committee (MarketScreener): генеральный директор / CEO,57.2352051099389
TATN,Сюбаев Нурислам Зинатулович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Халимов Рустам Хамисович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Хисамов Раис Салихович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Нурмухаметов Рафаиль Саитович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Гайзатуллин Радик Рауфович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Галиев Ренат Маратович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Сорокин Валерий Юрьевич,0.6267601329693329,False,Член Совета директоров (избран 27.06.2024),60.44600221615554
TATN,Тахаутдинов Шафагат Фахразович,-0.1992036621731764,False,Член Совета директоров (избран 27.06.2024),46.67993896378039
TATN,Глухова Лариса Юрьевна,,False,Член Совета директоров (избрана 27.06.2024),
TATN,Аглиуллин Фаниль Анварович,,False,Член Совета директоров (избран 27.06.2024),
TATN,Гереч Ласло,,False,Независимый член Совета директоров (избран 27.06.2024),
TATN,Неклюдов Сергей Вячеславович,,False,Независимый член Совета директоров (избран 27.06.2024),
TATN,Крюков Валерий Анатольевич,,False,Независимый член Совета директоров (избран 27.06.2024),
TATN,Гамиров Дамир Маратович,,False,Executive Committee (MarketScreener): корпоративный секретарь,
TATN,Тихтуров Евгений Александрович,,False,Executive Committee (MarketScreener): директор по финансам / CFO,
TATN,Мухамадеев Рустам Набиуллович,,False,Executive Committee (MarketScreener): директор по персоналу / Human Resources Officer,
TGKA,Маркелов Виталий Анатольевич,0.0868985992885069,False,Председатель Совета директоров (состав избран 24.06.2024),51.44830998814178
TGKA,Бикмурзин Альберт Фяритович,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Ведерчик Вадим Евгеньевич,,False,Член Совета директоров; Управляющий директор (CEO),
TGKA,Земляной Евгений Николаевич,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Иванников Александр Сергеевич,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Коробкина Ирина Юрьевна,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Осин Никита Юрьевич,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Рогов Александр Владимирович,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Симдякин Вадим Михайлович,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Федоров Денис Владимирович,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Шацкий Павел Олегович,,False,Член Совета директоров (состав избран 24.06.2024),
TGKA,Максимова Антонина Николаевна,,False,Executive Committee: контакт по работе с инвесторами (Investor Relations Contact),
TGKA,Станишевская Раиса Владимировна,,False,Executive Committee: главный бухгалтер (Comptroller / Controller / Auditor),
TGKB,Грабчак Евгений Петрович,,False,Председатель Совета директоров (с 28.06.2024; избран в Совет директоров 11.06.2024),
TGKB,Данилов Иван Александрович,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Зайцев Михаил Владимирович,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Земляной Евгений Николаевич,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Карпов Илья Игоревич,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Костенко Глеб Александрович,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Медведева Елена Анатольевна,,False,Член Совета директоров (избрана 11.06.2024),
TGKB,Ушаков Александр Владимирович,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Федоров Денис Владимирович,,False,Член Совета директоров (избран 11.06.2024),
TGKB,Иванова Юлия Валентиновна,,False,Правление: Председатель Правления и и. о. Генерального директора (с 29.06.2024); заместитель Председателя Правления (до 28.06.2024),
TGKB,Васильев Олег Юрьевич,,False,Правление: член Правления (до 10.08.2024); технический директор (до 08.2024),
TGKB,Дьяконов Владимир Евгеньевич,,False,Правление: член Правления (до 01.08.2024); директор по ресурсообеспечению и логистике (до 31.07.2024),
TGKB,Зварыч Ольга Владимировна,,False,Правление: член Правления; начальник управления социально-трудовых отношений и подготовки персонала (с 15.08.2024); директор по персоналу и административным вопросам (до 14.08.2024),
TGKB,Корниенко Андрей Владимирович,,False,Правление: член Правления; начальник управления корпоративной защиты (с 14.10.2024); и. о. директора по безопасности и режиму (до 13.10.2024),
TGKB,Пермякова Ольга Сергеевна,,False,Правление: заместитель Председателя Правления (с 06.08.2024); заместитель генерального директора по экономике и финансам (с 01.08.2024),
TGKB,Серова Ольга Викторовна,,False,Правление: член Правления; заместитель генерального директора по энергосбытовой деятельности (с 01.08.2024),
TGKB,Царева Валентина Валерьевна,,False,Правление: член Правления (до 06.08.2024); директор по правовым вопросам (до 08.2024),
TRMK,Венде Франк-Детлеф,,False,Независимый член Совета директоров ПАО «ТМК»,
TRMK,Каплунов Андрей Юрьевич,,False,Вице-президент ПАО «ТМК»; член Совета директоров,
TRMK,Кузьминов Ярослав Иванович,,False,Независимый член Совета директоров ПАО «ТМК»,
TRMK,Петросян Тигран Ишханович,,False,Член Совета директоров ПАО «ТМК»,
TRMK,Попов Михаил Владимирович,,False,Член Совета директоров ПАО «ТМК»,
TRMK,Романенко Алексей Михайлович,,False,Член Совета директоров ПАО «ТМК»,
TRMK,Чикалов Сергей Геннадьевич,-0.0074954481145642,True,Генеральный директор ПАО «ТМК»; председатель Правления; член Совета директоров,49.875075864757264
TRMK,Ширяев Александр Георгиевич,,False,Член Совета директоров ПАО «ТМК»,
TRMK,Шматович Владимир Владимирович,,False,Член Совета директоров ПАО «ТМК»,
TRMK,Позолотина Елена Ивановна,,False,Заместитель генерального директора по управлению персоналом — директор Корпоративного университета TMK2U,
TRMK,Якоб Дмитрий,,False,Заместитель генерального директора ПАО «ТМК» по информационным технологиям,
TRMK,Пьянков Борис Григорьевич,,False,Технический директор ПАО «ТМК»,
TRMK,Пышминцев Игорь Юрьевич,0.8869679233900882,False,Директор по научной работе ПАО «ТМК»; генеральный директор Научно-технического центра ТМК,64.78279872316814
TRMK,Папин Денис,,False,Руководитель направления по устойчивому развитию ПАО «ТМК»,
TRMK,Оборский Владимир Брониславович,,False,Заместитель генерального директора ПАО «ТМК» по маркетингу,
TRNFP,Новак Александр Валентинович,0.2206265710724762,False,Председатель Совета директоров ПАО «Транснефть»; Заместитель Председателя Правительства Российской Федерации,53.677109517874605
TRNFP,Дмитриев Кирилл Александрович,,False,Член Совета директоров ПАО «Транснефть»; генеральный директор АО «УК РФПИ»,
TRNFP,Корсик Александр Леонидович,,False,"Независимый директор, член Совета директоров ПАО «Транснефть»",
TRNFP,Сазанов Алексей Валерьевич,,False,Член Совета директоров ПАО «Транснефть»; статс-секретарь — заместитель Министра финансов Российской Федерации,
TRNFP,Салыгин Валерий Иванович,,False,"Независимый директор, член Совета директоров ПАО «Транснефть»; директор Международного института энергетической политики и дипломатии МГИМО МИД России",
TRNFP,Сорокин Павел Юрьевич,-0.3572919066767124,False,Член Совета директоров ПАО «Транснефть»; первый заместитель Министра энергетики Российской Федерации,44.04513488872146
TRNFP,Токарев Николай Петрович,,True,"Член Совета директоров ПАО «Транснефть»; Председатель Правления, Президент ПАО «Транснефть»",
TRNFP,Уваров Алексей Константинович,,False,Член Совета директоров ПАО «Транснефть»; заместитель руководителя Аппарата Правительства Российской Федерации,
TRNFP,Шмаль Геннадий Иосифович,,False,"Независимый директор, член Совета директоров ПАО «Транснефть»; президент Союза нефтегазопромышленников России",
TRNFP,Гришанин Максим Сергеевич,,False,Член Правления ПАО «Транснефть»; первый вице-президент ПАО «Транснефть»,
TRNFP,Андронов Сергей Александрович,,False,Член Правления ПАО «Транснефть»; вице-президент ПАО «Транснефть»,
TRNFP,Бадалов Андрей Юрьевич,,False,"Член Правления ПАО «Транснефть»; вице-президент по цифровой трансформации, информационным технологиям и информационной безопасности",
TRNFP,Каланда Владимир Александрович,,False,"Член Правления ПАО «Транснефть»; вице-президент по правовому обеспечению, взаимодействию с государственными органами и внешним коммуникациям",
TRNFP,Король Борис Михайлович,,False,Член Правления ПАО «Транснефть»; вице-президент по управлению персоналом и административно-хозяйственной деятельности,
TRNFP,Ревель-Муроз Павел Александрович,-0.2041898105225643,False,Член Правления ПАО «Транснефть»; вице-президент ПАО «Транснефть»,46.596836491290595
TRNFP,Скворцов Вячеслав Михайлович,,False,Член Правления ПАО «Транснефть»; вице-президент по безопасности,
TRNFP,Шоцкий Сергей Александрович,,False,Член Правления ПАО «Транснефть»; вице-президент ПАО «Транснефть»,
TRNFP,Ефремов Александр Михайлович,,False,"Директор департамента ремонтно-эксплуатационных нужд, транспорта и надзора за строительным контролем ПАО «Транснефть»",
TRNFP,Савкин Владимир Васильевич,,False,Директор департамента информационных технологий и цифрового развития ПАО «Транснефть»,
TRNFP,Щурова Елена Владимировна,,False,Директор департамента управления персоналом ПАО «Транснефть»,
TTLK,Сорокин Валерий Юрьевич,0.6267601329693329,False,Председатель Совета директоров ПАО «Таттелеком»; генеральный директор АО «Связьинвестнефтехим»,60.44600221615554
TTLK,Алексеев Сергей Владимирович,,False,Член Совета директоров ПАО «Таттелеком»; первый заместитель генерального директора АО «Связьинвестнефтехим»,
TTLK,Нафигин Альберт Ильдарович,,False,Член Совета директоров ПАО «Таттелеком»; помощник Президента Республики Татарстан,
TTLK,Минниханов Рифкат Нургалиевич,-0.2926654405131282,False,Член Совета директоров ПАО «Таттелеком» с 15 мая 2024 года; президент Академии наук Республики Татарстан,45.12224265811454
TTLK,Нурутдинов Айрат Рафкатович,0.1579991665602682,True,Член Совета директоров ПАО «Таттелеком»; генеральный директор ПАО «Таттелеком»,52.63331944267114
TTLK,Сотов Денис Игоревич,,False,Член Совета директоров и Комитета по аудиту Совета директоров ПАО «Таттелеком»; начальник отдела по работе с портфельными инвестициями АО «Связьинвестнефтехим»,
TTLK,Яковлев Альберт Валерьевич,0.2718866897300307,False,"Член Совета директоров и Комитета по аудиту Совета директоров ПАО «Таттелеком»; заместитель министра цифрового развития государственного управления, информационных технологий и связи Республики Татарстан",54.53144482883385
TTLK,Шафигуллин Лутфулла Нурисламович,-0.6374990284137478,False,Член Совета директоров ПАО «Таттелеком» до 15 мая 2024 года,39.3750161931042
TTLK,Белобородов Сергей Александрович,,False,Заместитель генерального директора ПАО «Таттелеком» по операционной деятельности и режиму,
TTLK,Нургалеев Ильдар Тахиржанович,,False,Заместитель генерального директора ПАО «Таттелеком» по информационной безопасности — директор департамента ИТ,
TTLK,Шагиахметов Сергей Равилевич,,False,Заместитель генерального директора ПАО «Таттелеком» по коммерческой деятельности,
TTLK,Сибгатуллин Ильнар Ильдарович,,False,Заместитель генерального директора ПАО «Таттелеком» по массовому рынку и маркетингу с апреля 2024 года,
TTLK,Минниханов Расуль Рифкатович,,False,Заместитель генерального директора ПАО «Таттелеком» по развитию с сентября 2024 года,
TTLK,Фролов Дмитрий Александрович,,False,Заместитель генерального директора ПАО «Таттелеком» по техническим вопросам с ноября 2024 года,
TTLK,Осадченко Анастасия Михайловна,,False,Корпоративный секретарь ПАО «Таттелеком»; секретарь Совета директоров,
TTLK,Надин Артем Александрович,,False,Директор филиала ПАО «Таттелеком»; руководитель Альметьевского ЗУЭС,
TTLK,Алтынбаева Ландыш Завдятовна,,False,Директор филиала ПАО «Таттелеком»; руководитель Буинского ЗУЭС,
TTLK,Степанов Максим Александрович,,False,Директор филиала ПАО «Таттелеком»; руководитель Набережно-Челнинского ЗУЭС с апреля 2023 года,
TTLK,Воробьев Михаил Сергеевич,,False,Генеральный директор ООО «Твои Мобильные Технологии» с февраля 2023 года,
TTLK,Камалетдинов Тимур Русланович,,False,Генеральный директор ООО «ТТК Диджитал» с апреля 2024 года,
TTLK,Урлин Андрей Олегович,,False,Директор ООО «МИГ» с сентября 2023 года,
UGLD,Струков Константин Иванович,,False,Президент ООО «Управляющая Компания «ЮГК» — управляющей организации ПАО «ЮГК»; единоличный исполнительный орган,
UGLD,Клёцкин Артём,-0.3659133242792889,False,Финансовый директор ООО «Управляющая Компания «ЮГК» / финансовый директор ЮГК,43.90144459534519
UGLD,Яковлев Дмитрий,,False,Начальник отдела по связям с инвесторами ПАО «ЮГК»; директор по связям с инвесторами ЮГК,
UGLD,Курбанов Руслан Магамедович,,False,Генеральный директор ООО «Соврудник»,
UPRO,Артемьев Игорь Юрьевич,,False,Председатель Совета директоров ПАО «Юнипро»; независимый директор,
UPRO,Никонов Василий Владиславович,,True,Заместитель Председателя Совета директоров; исполнительный директор; Председатель Правления; Генеральный директор ПАО «Юнипро»,
UPRO,Маликова Дина Ринатовна,-0.7782978554475365,False,Член Совета директоров ПАО «Юнипро»,37.02836907587439
UPRO,Кирпичников Михаил Петрович,,False,Член Совета директоров ПАО «Юнипро»,
UPRO,Королев Виталий Геннадьевич,,False,Член Совета директоров ПАО «Юнипро»,
UPRO,Некипелов Александр Дмитриевич,,False,Член Совета директоров ПАО «Юнипро»,
UPRO,Павлов Алексей Юрьевич,0.1978373984122844,False,Член Совета директоров ПАО «Юнипро»,53.29728997353808
UPRO,Тарасенко Оксана Валерьевна,,False,Член Совета директоров ПАО «Юнипро»,
UPRO,Шишкин Андрей Николаевич,,False,Член Совета директоров ПАО «Юнипро»,
UPRO,Алексеенков Денис Александрович,,False,Заместитель Генерального директора по финансам и экономике ПАО «Юнипро»; член Правления; Генеральный директор ООО «Юнипро Инжиниринг» с 2024 года,
UPRO,Попов Игорь Викторович,-1.2020713360148958,False,Заместитель Генерального директора по производству ПАО «Юнипро»; член Правления,29.96547773308507
UPRO,Семенова Вероника Николаевна,-0.2440589833625055,False,Начальник Управления внутреннего аудита ПАО «Юнипро»,45.93235027729157
UPRO,Талалаева Елена Владимировна,,False,Начальник Управления казначейских операций и риск-менеджмента ПАО «Юнипро»,
UPRO,Иванова Оксана Николаевна,,False,Начальник Управления международной финансовой отчетности и внутреннего контроля ПАО «Юнипро»,
UPRO,Ермиличев Дмитрий Валерьевич,,False,Директор по связям с общественностью и органами власти ПАО «Юнипро» в 2024 году,
UPRO,Бейгер Мария Игоревна,,False,Исполняющая обязанности директора по связям с общественностью и органами власти; пресс-секретарь ПАО «Юнипро» с декабря 2024 года,
UPRO,Деркач Николай Николаевич,,False,Директор филиала «Сургутская ГРЭС-2» ПАО «Юнипро»,
UPRO,Казарин Дмитрий Иванович,,False,Директор филиала «Березовская ГРЭС» ПАО «Юнипро»,
UPRO,Овчинников Сергей Борисович,,False,Директор филиала «Шатурская ГРЭС» ПАО «Юнипро» с декабря 2023 года,
UPRO,Иноземцев Евгений Александрович,,False,Директор филиала «Смоленская ГРЭС» ПАО «Юнипро»,
UPRO,Поварницын Андрей Васильевич,,False,Директор филиала «Яйвинская ГРЭС» ПАО «Юнипро»,
VKCO,Куприянов Сергей,,False,Председатель Совета директоров МКПАО «ВК»; неисполнительный директор,
VKCO,Зыбина Мария,0.3119383663313432,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,55.19897277218905
VKCO,Антонова Ульяна,,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,
VKCO,Устинов Антон,-0.3308998156597628,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,44.485003072337285
VKCO,Чудаков Дмитрий,-0.4173226786587897,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,43.04462202235351
VKCO,Гордин Михаил,-0.9346919221472209,False,Член Совета директоров МКПАО «ВК»; неисполнительный директор,34.42180129754632
VKCO,Анисимов Никита,-0.3603490387019491,False,Член Совета директоров МКПАО «ВК»; независимый директор,43.994182688300846
VKCO,Яковлева Наталья,,False,Член Совета директоров МКПАО «ВК»; независимый директор,
VKCO,Айвазов Александр,-0.8230292484841084,False,Член Совета директоров МКПАО «ВК»; исполнительный директор; старший вице-президент по инвестициям и развитию бизнеса VK,36.28284585859819
VKCO,Мальгинов Антон,0.4480109328871162,False,Член Совета директоров МКПАО «ВК»; исполнительный директор; руководитель юридического департамента VK,57.46684888145194
VKCO,Багудина Елена Геннадьевна,,True,Генеральный директор МКПАО «ВК»; единоличный исполнительный орган в 2024 году,
VKCO,Кириенко Владимир Сергеевич,0.7046193204717237,True,Генеральный директор группы VK,61.7436553411954
VKCO,Азаренко Елена,,False,Управляющий директор VK,
VKCO,Борыславская Светлана,,False,Финансовый директор VK,
VKCO,Китова Екатерина,,False,Корпоративный секретарь МКПАО «ВК»,
VKCO,Ковальчук Степан,,False,Старший вице-президент по медиастратегии; руководитель бизнес-группы «Социальные платформы и медиаконтент» VK,
VKCO,Хуснояров Фарит,,False,Вице-президент по развитию мессенджера VK,
VKCO,Хайбуллов Рустам,,False,Вице-президент по стратегическим проектам VK,
VKCO,Сиренко Ирина,0.5539373449442607,False,Вице-президент по связям с государственными органами VK,59.23228908240434
VKCO,Тадевосян Максим,0.0542041156767361,False,Вице-президент по развитию бизнеса и стратегии VK,50.9034019279456
VKCO,Мыздриков Иван,,False,Вице-президент по развитию почтовых сервисов и магазина приложений VK,
VKCO,Меркутов Алексей,,False,Вице-президент по коммуникациям VK,
VKCO,Гогичаты Мераб,0.1115680615871892,False,Вице-президент по инфраструктуре и прикладным сервисам VK,51.859467693119825
VKCO,Фролов Антон,,False,"Вице-президент по искусственному интеллекту, контентным и рекомендательным сервисам VK",
VKCO,Карпов Антон,,False,Вице-президент по информационной безопасности VK,
VKCO,Попов Петр,,False,Вице-президент по рекламным технологиям VK,
VKCO,Дуксин Николай,,False,Вице-президент по музыкальным и видеосервисам VK с июня 2024 года,
VKCO,Кучай Анастасия,,False,Вице-президент по персоналу VK с июня 2024 года,
VSEH,Фахрутдинов Валентин Кириллович,,True,Член Совета директоров ПАО «ВИ.ру»; исполнительный директор; генеральный директор ПАО «ВИ.ру»; генеральный директор ООО «ВсеИнструменты.ру»,
VSEH,Шмелева Мария Николаевна,,False,Председатель Совета директоров ПАО «ВИ.ру»; неисполнительный директор; член Комитета по аудиту; руководитель юридического департамента ООО «ВсеИнструменты.ру»,
VSEH,Безумов Олег Игоревич,,False,Член Совета директоров ПАО «ВИ.ру»; исполнительный директор; финансовый директор ООО «ВсеИнструменты.ру»,
VSEH,Кузин Вадим Сергеевич,,False,Член Совета директоров ПАО «ВИ.ру»; неисполнительный директор; член Комитета по вознаграждениям и номинациям; генеральный директор ООО «Ви.Тех»; генеральный директор ООО «ВИ Холдинг» с августа 2024 года,
VSEH,Луннов Андрей Геннадьевич,,False,Член Совета директоров ПАО «ВИ.ру»; неисполнительный директор; коммерческий директор ООО «ВсеИнструменты.ру»,
VSEH,Иванов Павел Андреевич,,False,Член Совета директоров ПАО «ВИ.ру»; неисполнительный директор; генеральный директор ООО «Вирент»,
VSEH,Школлер Роман Александрович,,False,Член Совета директоров ПАО «ВИ.ру»; независимый директор; председатель Комитета по аудиту; член Комитета по вознаграждениям и номинациям,
VSEH,Ершов Роман Владимирович,,False,Член Совета директоров ПАО «ВИ.ру»; независимый директор; председатель Комитета по вознаграждениям и номинациям; член Комитета по аудиту,
VSEH,Гребенюк Михаил Сергеевич,,False,Член Совета директоров ПАО «ВИ.ру»; независимый директор; член Комитета по аудиту; член Комитета по вознаграждениям и номинациям,
VSEH,Грунин Дмитрий,-0.2775249495278715,False,Директор по электронной коммерции ПАО «ВИ.ру» с 25 июля 2024 года; руководитель направления продаж и маркетинга,45.37458417453547
VSEH,Агранович Мария,,False,Директор департамента развития собственных торговых марок ООО «ВсеИнструменты.ру»,
VSEH,Куприянов Иван,,False,Директор по закупкам ООО «ВсеИнструменты.ру»,
VSEH,Гришков Сергей,,False,Руководитель корпоративных финансов и IR ООО «ВсеИнструменты.ру»,
VSEH,Денисенко Сергей,,False,Руководитель PR-направления ООО «ВсеИнструменты.ру»,
VSEH,Алеева Гульнара Ринатовна,,False,Корпоративный секретарь ПАО «ВИ.ру» с 20 июня 2024 года,
VSMO,Чемезов Сергей Викторович,,False,Председатель Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Шелков Михаил Евгеньевич,,False,Заместитель председателя Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Белясова Анна Владимировна,,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Вишневский Илья Игоревич,,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Вищаненко Антон Владимирович,,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Леликов Дмитрий Юрьевич,,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,
VSMO,Трифонов Дмитрий Валериевич,,True,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»; генеральный директор,
VSMO,Мельников Николай Константинович,,False,Первый заместитель генерального директора — исполнительный директор ВСМПО,
VSMO,Бабин Владимир Семенович,,False,Исполняющий обязанности исполнительного директора АВИСМА,
VSMO,Варфоломеев Владислав Игоревич,,False,Исполняющий обязанности заместителя генерального директора по экономике и финансам; директор по экономике и корпоративным финансам,
VSMO,Ледер Олег Оттович,,False,Заместитель генерального директора по маркетингу и сбыту,
VSMO,Ледер Михаил Оттович,,False,Директор по науке и технологии — начальник НТЦ ВСМПО,
VSMO,Сбытов Максим Александрович,,False,Директор по управлению персоналом,
VSMO,Мельников Александр Константинович,,False,Заместитель директора по техническому обеспечению и ремонтам ВСМПО,
VSMO,Болотникова Юлия Владимировна,,False,Корпоративный секретарь; секретарь Совета директоров,
VTBR,Григоренко Дмитрий Юрьевич,,False,Председатель Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,
VTBR,Сидоренко Валерий Валерьевич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,
VTBR,Решетников Максим Геннадьевич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,
VTBR,Моисеев Алексей Владимирович,,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,
VTBR,Костин Андрей Леонидович,,True,Член Наблюдательного совета Банка ВТБ (ПАО); исполнительный директор; Президент – Председатель Правления Банка ВТБ (ПАО),
VTBR,Шадаев Максут Игоревич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); неисполнительный директор,
VTBR,Репин Игорь Николаевич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,
VTBR,Гаврилов Сергей Анатольевич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,
