ticker,name,Nom_2015,Nom_2016,Nom_2017,Nom_2018,Nom_2019,Nom_2020,Nom_2021,Nom_2022,Nom_2023,Nom_2024,is_ceo,source_positions,awards_raw,awards_score
KAZT,Герасименко Александр Викторович,,,,,,,,,,,True,Генеральный директор,0.0,0.0
KAZT,Аникушин Сергей Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Ардамаков Сергей Витальевич,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Бобровский Сергей Викторович,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Былинин Андрей Николаевич,N,N,N,,,,,,,,False,Член СД,3.0,45.5340497393906
KAZT,Герасименко Виктор Иванович,N,,,,,,,,,,False,Член СД,1.0,22.7670248696953
KAZT,Кудашев Виктор Николаевич,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Кудрявцев Виктор Петрович,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Огарков Анатолий Аркадьевич,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Рачин Константин Геннадьевич,N,,,,,,,,,,False,Член СД,1.0,22.7670248696953
KAZT,Рыбкин Дмитрий Васильевич,N,,,,,,,,,,False,Член СД,1.0,22.7670248696953
KAZT,Туманов Сергей Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
KAZT,Шульженко Юрий Григорьевич,,,,,,,,,,,False,Член СД,0.0,0.0
KZOS,Сафин Айрат Фоатович,,,,,,,,,,,True,Генеральный директор,0.0,0.0
LEAS,Мизюра Сергей Николаевич,,,,,,,,N,,,True,Генеральный директор,1.0,22.7670248696953
LENT,Сорокин Владимир Леонидович,,,,,N,N,,N,,,True,Генеральный директор,3.0,45.5340497393906
LKOH,Кочкуров Сергей Алексеевич,,,,,,,,,,,True,Генеральный директор,0.0,0.0
LSNGP,Кузьмин Игорь Анатольевич,,,,,,,,,,,True,"Генеральный директор, Член СД",0.0,0.0
LSNGP,Рюмин Андрей Валерьевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Пикин Сергей Сергеевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Мольский Алексей Валерьевич,,,,N,,,N,N,,,False,Член СД,3.0,45.5340497393906
LSNGP,Ляпунов Евгений Викторович,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Полинов Алексей Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Краинский Даниил Владимирович,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Протасов Станислав Дмитриевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Мельникова Светлана Анатольевна,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Денисов Игорь Вадимович,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Котвицкий Константин Валерьевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Кутыева Екатерина Валерьевна,,,,,,,,,,,False,Член СД,0.0,0.0
LSNGP,Казаев Владимир Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Кутузов Дмитрий Владимирович,,,,N,,N,,,,,True,"Генеральный директор, Член СД",2.0,36.08488067145302
LSRG,Волчецкая Галина Александровна,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Игнатенко Виталий Никитич,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Кудимов Юрий Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Левит Игорь Михайлович,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Молчанов Егор Андреевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Осипов Юрий Сергеевич,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Шадрина Любовь Викторовна,,,,,,,,,,,False,Член СД,0.0,0.0
LSRG,Яковлев Владимир Анатольевич,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Шиляев Павел Владимирович,,N,N,N,N,N,N,N,N,N,True,"Генеральный директор, Член СД",9.0,75.63041955164012
MAGN,Рашников Виктор Филиппович,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Еремин Андрей Анатольевич,,,N,N,N,N,N,N,N,N,False,Член СД,8.0,72.16976134290604
MAGN,Исмаилов Рашид Рустам оглы,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Марцинович Валерий Ярославович,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Морган Ральф Таваколян,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Наумова Ольга Валерьевна,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Осеевский Михаил Эдуардович,,,N,,,,,,,,False,Член СД,1.0,22.7670248696953
MAGN,Рашникова Ольга Викторовна,,,,,,,,,,,False,Член СД,0.0,0.0
MAGN,Ушаков Сергей Николаевич,,N,,,,,N,N,,,False,Член СД,3.0,45.5340497393906
MBNK,Иссопов Эдуард Александрович,,,,,,,,,,,True,Председатель правления,0.0,0.0
MDMG,Курцер Марк Аркадьевич,,,,,,N,N,,,,True,"Генеральный директор, Член СД",2.0,36.08488067145302
MDMG,Калугин Сергей Борисович,N,N,,,,,,,,,False,Член СД,2.0,36.08488067145302
MDMG,Кудимов Юрий Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
MDMG,Лукина Татьяна Борисовна,,,,,,,,,,,False,Член СД,0.0,0.0
MDMG,Меклер Владимир Александрович,,,,,,,,,,,False,Член СД,0.0,0.0
MDMG,Устименко Виталий Александрович,,,,,,,,,N,N,False,Член СД,2.0,36.08488067145302
MGNT,Dmitry Ivanov,,,,,,,N,N,,,False,Director of Finance/CFO,2.0,36.08488067145302
MGNT,Yuri Misnik,,,,,,,,,,,False,Chief Tech/Sci/R&D Officer,0.0,0.0
MGNT,Andrey Bodrov,,,,,,,,,,,False,Chief Investment Officer,0.0,0.0
MGNT,Meleshina Anna Yurievna,,,,,,,N,,,,False,Corporate Officer/Principal | Director/Board Member,1.0,22.7670248696953
MGNT,Bobrova Anna Nikolayevna,,,,,,N,N,N,,,False,Human Resources Officer | Director/Board Member,3.0,45.5340497393906
MGNT,Buylov Sergey Yurievich,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGNT,Vitikhovich M. Viktorovna,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGNT,Dulichenko Natalia Anatoliyevna,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGNT,Ilya Igorevich Sokolov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGTSP,Виктор Леонидович Белов,,,,,,N,N,,,,False,Director/Board Member | председатель СД,2.0,36.08488067145302
MGTSP,Лариса Владимировна Бодягина,,,,,,,,,N,,False,Director/Board Member,1.0,22.7670248696953
MGTSP,Инеса Галактионова,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGTSP,Альберт Тимурович Гильманов,,,,,,,,,,,True,генеральный директор,0.0,0.0
MGTSP,Александр Сергеевич Дмитриев,,,,,,,N,,,N,False,Director/Board Member,2.0,36.08488067145302
MGTSP,Роман Валерьевич Райков,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGTSP,Дмитрий Николаевич Рылов,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MGTSP,Ирина Владимировна Карева,,N,,,,,,,,,False,финансовый директор,1.0,22.7670248696953
MOEX,Yuriy Denisov,,,,,N,N,N,,,,True,Chief Executive Officer,3.0,45.5340497393906
MOEX,Andrei Selyuk,,,,,,,,,,,False,Director of Finance/CFO,0.0,0.0
MOEX,Olga Vyacheslavovna Melentyeva,,,,,,,,,,,False,Comptroller/Controller/Auditor,0.0,0.0
MOEX,Andrey Burilov,,,,,,,N,,,,False,Chief Tech/Sci/R&D Officer,1.0,22.7670248696953
MOEX,Aleksandr Mikhailovich Kamenskiy,N,N,W,N,N,N,N,,N,N,False,Corporate Secretary,10.0,78.76096569652562
MOEX,Dmitry Shcheglov,,,,,N,N,,,,,False,Chief Operating Officer,2.0,36.08488067145302
MOEX,Anton Vladimirovich Terentiev,,,,,,N,N,,,,False,Investor Relations Contact,2.0,36.08488067145302
MOEX,Sergey Anatolyevich Shvetsov,,,,,,,,,,,False,Chairman,0.0,0.0
MOEX,Aleksandr Vadimovich Izosimov,,,,,,,N,,,,False,Director/Board Member,1.0,22.7670248696953
MOEX,Bella Zlatkis,,,,N,N,N,,,,,False,Director/Board Member,3.0,45.5340497393906
MOEX,Paul Anne F Bodart,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MOEX,Ramón Morales Adarraga,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MOEX,Sergey Lykov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MOEX,Valery Pavlovich Goreglyad,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Igor Vladimirovich Makovsky,,,,,,,,,,,True,Chief Executive Officer | Director/Board Member,0.0,0.0
MRKC,Artem Gennadievich Aleshin,,,,,,,,,,,False,Director of Finance/CFO,0.0,0.0
MRKC,Andrey Yuryevich Zemskov,,,,,,,,,,,False,Chief Investment Officer,0.0,0.0
MRKC,Sergey Aleksandrovich Ternikov,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MRKC,Yuliya Sharkova,,,,,,,,,,,False,Corporate Officer/Principal,0.0,0.0
MRKC,Maxim Mikhailovich Saukh,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Aleksander V. Shevchuk,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Alexander Viktorovich Golovtsov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Vitaly Yuryevich Zarkhin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Larisa Anatolyevna Romanovskaya,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Andrey Logatkin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Dmitry Alexandrovich Chevkin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Aleksander Viktorovich Varvarin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKC,Alexander Ivanovich Kazakov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKP,Igor Vladimirovich Makovsky,,,,,,,,,,,True,Chief Executive Officer,0.0,0.0
MRKP,Alexandrovich T. Sergey,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MRKP,Sergey Vladimirovich Khlusov,,,,,,,,,,,False,Corporate Officer/Principal,0.0,0.0
MRKP,Oleg Romanovich Fedorov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKP,Andrey Vladimirovich Morozov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKP,Vitaly Yuryevich Zarkhin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKU,Даниил Владимирович Краинский,,,,,,,,,,,False,Председатель совета директоров ПАО «Россети Урал»,0.0,0.0
MRKU,Елена Викторовна Андреева,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Михаил Александрович Бычко,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Марина Александровна Лаврова,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Алексей Александрович Полинов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Мария Геннадьевна Тихонова,,N,N,N,N,N,N,N,N,N,False,Член совета директоров,9.0,75.63041955164012
MRKU,Дмитрий Александрович Воденников,,,,,,,,,,,True,"Генеральный директор, председатель правления, член совета директоров",0.0,0.0
MRKU,Александр Викторович Шевчук,,,,,,,,,,,False,"Член совета директоров, независимый директор",0.0,0.0
MRKU,Павел Валерьевич Родин,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Карина Владимировна Дашко,,,,,,,,N,N,,False,Член совета директоров,2.0,36.08488067145302
MRKU,Алексей Вячеславович Коптев,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKU,Владимир Александрович Рябушев,,,,,,,,,,,False,"Первый заместитель генерального директора — главный инженер, заместитель председателя правления",0.0,0.0
MRKU,Алексей Владимирович Санин,,,,,,,,,,,False,"Заместитель генерального директора по правовому и корпоративному управлению, член правления",0.0,0.0
MRKU,Сергей Владимирович Попов,,,,,,,,,,,False,"Заместитель генерального директора по реализации услуг, член правления",0.0,0.0
MRKU,Ольга Вячеславовна Очередько,,,,,,,,,,,False,"Заместитель генерального директора по экономике и финансам, член правления",0.0,0.0
MRKV,Alexander Ilyich Gavrilov,,,,,,,,,,,True,Chief Executive Officer | Director/Board Member,0.0,0.0
MRKV,Irina Yurievna Puchkova,,,,,,,,,,,False,Director of Finance/CFO,0.0,0.0
MRKV,Oleg Grigoryevich Pavlov,,,,,,,,,,,False,Chief Tech/Sci/R&D Officer,0.0,0.0
MRKV,Dmitriy Lvovich Zaretsky,,,,,,,,,,,False,Chief Investment Officer,0.0,0.0
MRKV,Yulia Gennadyevna Burtseva,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MRKV,Aleksander V. Shevchuk,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Maria Tikhonova,,N,N,N,N,N,N,N,N,N,False,Director/Board Member,9.0,75.63041955164012
MRKV,Konstantin Valeryevich Kravchenko,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Alexander Ivanovich Kazakov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Alexander Golovtsov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Andrey P. Tulba,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Yuri Goncharov,,,,N,,,,,,,False,Director/Board Member,1.0,22.7670248696953
MRKV,Aleksey Molskiy,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKV,Leonid Yuryevich Akimov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MRKZ,Алексей Александрович Полинов,,,,,,,,,,,False,Председатель совета директоров,0.0,0.0
MRKZ,Артем Геннадьевич Алешин,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Василий Васильевич Вычегжанин,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Александр Юрьевич Корнеев,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Андрей Владимирович Морозов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Сергей Сергеевич Пикин,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Мария Геннадьевна Тихонова,,N,N,N,N,N,N,N,N,N,False,Член совета директоров,9.0,75.63041955164012
MRKZ,Вячеслав Юрьевич Торсунов,,,,,,,,,,,True,"Генеральный директор, председатель правления, член совета директоров",0.0,0.0
MRKZ,Олег Романович Федоров,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Владимир Вячеславович Харитонов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Александр Викторович Шевчук,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MRKZ,Денис Владимирович Ягодка,,,,,,,,,,,False,"Первый заместитель генерального директора — главный инженер, член правления",0.0,0.0
MRKZ,Светлана Валерьевна Филатова,,,,,,,,,,,False,"Член правления, заместитель генерального директора по развитию и реализации услуг",0.0,0.0
MRKZ,Карина Андреевна Аганова,,,,,,,,,,,False,"Заместитель генерального директора по развитию дополнительных услуг, член правления",0.0,0.0
MRKZ,Анна Владимировна Изотова,,,,,,,,,,,False,"Заместитель генерального директора по правовому обеспечению и корпоративному управлению, член правления",0.0,0.0
MRKZ,Сергей Владимирович Климов,,,,,,,,,,,False,"Заместитель генерального директора по капитальному строительству и инвестиционной деятельности, член правления",0.0,0.0
MSNG,Aleksandr Aleksandrovich Butko,,,,,,,,N,N,,True,Chief Executive Officer | Director/Board Member,2.0,36.08488067145302
MSNG,Denis Sergeyevich Voronchikhin,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MSNG,Alexander Alekseevich Afanasiev,,,,,,,,,N,,False,Human Resources Officer,1.0,22.7670248696953
MSNG,Elena Yuryevna Novenkova,,,,,,,,,,,False,Corporate Officer/Principal,0.0,0.0
MSNG,Anna Alexandrovna Efimova,N,,,,,,,,,,False,General Counsel,1.0,22.7670248696953
MSNG,Denis Fedorov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Elena Mikhailova,,,,,,,,,,,False,Chairman,0.0,0.0
MSNG,Aleksandr Sergeevich Ivannikov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Vitaly Markelov,,,,,,,,,,,False,Chairman,0.0,0.0
MSNG,Konstantin Vasilyevich Komissarov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Gennady Sukhov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Andrey Nikolaevich Tabelskiy,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Andrey Viktorovich Khorev,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSNG,Pavel Olegovich Shatsky,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Peter Alekseevich Sinyutin,,,,,,,,,,,True,Chief Executive Officer | Director/Board Member,0.0,0.0
MSRS,Vladimir Yurievich Myasnikov,,,,,,,,,,,False,Director of Finance/CFO,0.0,0.0
MSRS,Vsevolod Evgenyevich Ivanov,,,,,,,,,,,False,Chief Tech/Sci/R&D Officer,0.0,0.0
MSRS,Irina Alekhina,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MSRS,Lilia Ivanovna Shelest,,,,,,,,,,,False,Human Resources Officer,0.0,0.0
MSRS,Anatoliy Gavrilenko,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Aleksey Viktorovich Nuzhdov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Sergey Alexandrovich Nikitin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Sergey Valentinovich Grischenko,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Yevgeniy Logovinskiy,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Olga Andreevna Sergeeva,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Gasan Gizbullagovich Gasangadzhiev,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MSRS,Yuri Goncharov,,,,N,,,,,,,False,Director/Board Member,1.0,22.7670248696953
MSRS,Larisa Anatolyevna Romanovskaya,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MTLR,Igor Valeryevich Khafizov,,,,,,,,,,,True,Chief Executive Officer,0.0,0.0
MTLR,Alexey Lukashov,,,,,,,,,,,False,Investor Relations Contact,0.0,0.0
MTLR,Alexey Viktorovich Lebedev,N,N,N,N,N,,N,,,,False,Chief Operating Officer,6.0,63.91511932854698
MTLR,Dmitry S. Voytkus,,,,,,,,,,,False,Comptroller/Controller/Auditor,0.0,0.0
MTLR,Ekaterina Silayeva,,,,,,,,,,,False,Human Resources Officer,0.0,0.0
MTSS,Vyacheslav Nikolayev,,,N,N,N,N,N,N,N,,True,Chief Executive Officer | Director/Board Member,7.0,68.3010746090859
MTSS,Alexey Katunin,,,,,,,,,,N,False,Director of Finance/CFO,1.0,22.7670248696953
MTSS,Pavel Voronin,,,,,,,,,N,N,False,Chief Tech/Sci/R&D Officer,2.0,36.08488067145302
MTSS,Polina Ugryumova,,,,,,N,W,N,,,False,Investor Relations Contact,4.0,52.863394681944804
MTSS,Ruslan Sultanovich Ibragimov,N,N,W,N,N,N,N,N,,,False,General Counsel,9.0,75.63041955164012
MTSS,Regina von Flemming,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MTSS,Artem I. Zassoursky,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MTSS,Valentin Yumashev,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MTSS,Nadia Shouraboura,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MTSS,Paul Berriman,,,,,,,,,,,False,Director/Board Member,0.0,0.0
MVID,Феликс Григорьевич Либ,,,,,,,,N,N,N,False,"Председатель совета директоров, член совета директоров",3.0,45.5340497393906
MVID,Денис Владимирович Голышев,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Йоханнес Мария Толай,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Степан Борисович Кузнецов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Анатолий Викторович Мохов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Дмитрий Игоревич Пылев,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Роман Стенцель / Roman Stenzel,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Билан Абдурахимович Ужахов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Евгений Александрович Щепелин,,,,,,,,,,,False,Член совета директоров,0.0,0.0
MVID,Владислав Сергеевич Бакальчук,,,,,,,,,,,True,Генеральный директор,0.0,0.0
MVID,Екатерина Ярина,,,,,,,N,N,N,N,False,Финансовый директор,4.0,52.863394681944804
MVID,Андрей Скачек,,,,,,,,,,,False,Директор по маркетингу,0.0,0.0
MVID,Владислав Ушаков,,,,,,,,,,,False,Директор по розничным продажам,0.0,0.0
MVID,Карен Ашрафян,,,,,,,,,,,False,Директор по развитию маркетплейса,0.0,0.0
MVID,Сергей Ануфриев,,,,,,,,,,,False,Директор по проектам,0.0,0.0
NKHP,Aleksey Vladimirovich Chemerichko,,,,,,,,,,,True,Chief Executive Officer,0.0,0.0
NKHP,Yuriy Alekseevich Medvedev,,,,,,,,,,,False,Director of Finance/CFO,0.0,0.0
NKHP,Yevgeniy Sutchenko,,,,,,,,,,,False,Corporate Officer/Principal,0.0,0.0
NKHP,Olga Vladimirovna Vodzinskaya,,,,,,,,,,,False,Comptroller/Controller/Auditor,0.0,0.0
NKHP,Ivan Akhmedovich Chepovoy,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKHP,Ksenia Bolomatova,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKHP,Oleg Soldatenkov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKHP,Ryashit Akzhigitov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKHP,Maxim Gruzinov,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKHP,Roman Kron,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NKNC,Игорь Георгиевич Климов,,,,,,,,,,,False,Председатель совета директоров; член совета директоров,0.0,0.0
NKNC,Марат Инилович Фаляхов,,,,,,,,,,,True,Генеральный директор; член совета директоров,0.0,0.0
NKNC,Дарья Юрьевна Борисова,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Денис Владимирович Голенков,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Сергей Викторович Гринько,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Сергей Николаевич Лукичев,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Олег Иванович Макаров,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Марина Владимировна Медведева,,,N,N,N,W,N,N,N,W,False,Член совета директоров,10.0,78.76096569652562
NKNC,Василий Петрович Номоконов,,,,,,,,,,,False,Член совета директоров,0.0,0.0
NKNC,Александр Анатольевич Петров,,N,N,N,N,N,N,,,,False,Член совета директоров,6.0,63.91511932854698
NKNC,Артур Гиззатуллин,,,,,,,,,,,False,"Первый заместитель генерального директора, главный инженер",0.0,0.0
NKNC,Петр Орлов,,,,,,,,,,,False,Заместитель генерального директора по капитальному строительству,0.0,0.0
NLMK,Sergey Karataev,N,,N,,,,N,,,,True,Chief Executive Officer,3.0,45.5340497393906
NLMK,Nikolay Ivanov,N,N,N,N,N,N,N,N,,,False,Director of Finance/CFO,8.0,72.16976134290604
NLMK,Dmitry Kholkin,,,,,,,,N,,,False,Chief Tech/Sci/R&D Officer,1.0,22.7670248696953
NLMK,Ben de Vos,,,,,,,,,,,False,Chief Operating Officer,0.0,0.0
NLMK,Irene Spitzberg,,,,,,,,,,,False,Chief Tech/Sci/R&D Officer,0.0,0.0
NLMK,Vladimir Lisin,,,,,,,,,,,False,Chairman,0.0,0.0
NLMK,Nikolai Alexeevich Gagarin,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NLMK,Oleg Bagrin,,,N,N,,,,,,,False,Director/Board Member,2.0,36.08488067145302
NLMK,Stanislav Shekshnia,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NLMK,Veraszto M. Thomas,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NLMK,Joachim Otto Jacob Limberg,,,,,,,,,,,False,Director/Board Member,0.0,0.0
NMTP,Киреев Сергей Георгиевич,,,,,,,,,,,True,Генеральный директор,0.0,0.0
NMTP,Шабанов Тимур Кайсерович,,,,,,,,,,,False,Главный инженер,0.0,0.0
NMTP,Леписткин Владимир Викторович,,,,,,,,,,,False,Заместитель генерального директора по безопасности - начальник управления безопасности,0.0,0.0
NMTP,Ларин Вадим Михайлович,,,,,,,,,,,False,Заместитель генерального директора - руководитель коммерческой дирекции,0.0,0.0
NVTK,Михельсон Леонид Викторович,N,,,,,,,,,,True,Генеральный директор | Член СД,1.0,22.7670248696953
NVTK,Лев Феодосьев,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Валерий Крюков,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Виктор Нестеренко,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Алексей Орел,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Ирина Гайда,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Эммануэль Кид,,,,,,,,,,,False,Член СД,0.0,0.0
NVTK,Андрей Акимов,N,,,,,,,,,,False,Член СД,1.0,22.7670248696953
NVTK,Александр Наталенко,,,,,,,,,,,False,председатель совета директоров,0.0,0.0
OGKB,Семиколенов Артем Викторович,,,,,,,,,,,True,Генеральный директор (управляющий директор) | исполнительный,0.0,0.0
OGKB,Абдуллин Роман Эдуардович,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Бикмурзин Альберт Фяритович,,,,,,N,N,,,,False,неисполнительный,2.0,36.08488067145302
OGKB,Рогалев Николай Дмитриевич,,,,,,,,,,,False,независимый,0.0,0.0
OGKB,Земляной Евгений Николаевич,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Коробкина Ирина Юрьевна,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Зайцев Сергей Артурович,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Пятницев Валерий Геннадьевич,,,,,,,,,,,False,независимый,0.0,0.0
OGKB,Рогов Александр Владимирович,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Шацкий Павел Олегович,,,,,,,,,,,False,неисполнительный,0.0,0.0
OGKB,Куликов Денис Викторович,,,,,,,,,,,False,независимый,0.0,0.0
OGKB,Дмитриев Андрей Игоревич,,,,,,,,,,,False,неисполнительный,0.0,0.0
OKEY,Андрей Кришнев,,,,,,N,,,,,True,Генеральный директор,1.0,22.7670248696953
OKEY,DMITRIY TROITSKIY,,,,,,,,,,,False,Non-executive Director,0.0,0.0
OKEY,BORIS VOLCHEK,,,,,,,,,,,False,Non-executive Director,0.0,0.0
OKEY,DMITRIY KORZHEV,,,,,,,,,,,False,Non-executive Director,0.0,0.0
OKEY,KONSTANTIN ARABIDIS,,,,,,,,,,,False,Independent Director,0.0,0.0
OKEY,ILYA ILIN,,,,,,,,,,,False,Non-executive Director,0.0,0.0
OZON,Герасимов Игорь Владиславович,,,,,,,N,,,,False,Исполнительный директор,1.0,22.7670248696953
OZPH,Олег Эдуардович Минаков,,,,,,,,,,,False,Генеральный директор. член СД,0.0,0.0
OZPH,Галина Кремер,,,,,,,,,,,False,Директор по финансам. член СД,0.0,0.0
