iteration,sample_size,unique_companies,status,reason
1356,64,38,ok,
1357,64,43,ok,
1358,64,38,ok,
1359,64,42,ok,
1360,64,39,ok,
1361,64,41,ok,
1362,64,42,ok,
1363,64,38,ok,
1364,64,43,ok,
1365,64,40,ok,
1366,64,38,ok,
1367,64,42,ok,
1368,64,41,ok,
1369,64,43,ok,
1370,64,40,ok,
1371,64,42,ok,
1372,64,39,ok,
1373,64,40,ok,
1374,64,41,ok,
1375,64,40,ok,
1376,64,37,ok,
1377,64,43,ok,
1378,64,40,ok,
1379,64,41,ok,
1380,64,43,ok,
1381,64,42,ok,
1382,64,38,ok,
1383,64,41,ok,
1384,64,38,ok,
1385,64,41,ok,
1386,64,40,ok,
1387,64,41,ok,
1388,64,41,ok,
1389,64,43,ok,
1390,64,41,ok,
1391,64,39,ok,
1392,64,37,ok,
1393,64,38,ok,
1394,64,41,ok,
1395,64,41,ok,
1396,64,47,ok,
1397,64,44,ok,
1398,64,37,ok,
1399,64,40,ok,
1400,64,42,ok,
1401,64,40,ok,
1402,64,38,ok,
1403,64,45,ok,
1404,64,44,ok,
1405,64,41,ok,
1406,64,40,ok,
1407,64,45,ok,
1408,64,44,ok,
1409,64,43,ok,
1410,64,41,ok,
1411,64,41,ok,
1412,64,44,ok,
1413,64,44,ok,
1414,64,38,ok,
1415,64,43,ok,
1416,64,41,ok,
1417,64,42,ok,
1418,64,38,ok,
1419,64,38,ok,
1420,64,43,ok,
1421,64,39,ok,
1422,64,37,ok,
1423,64,37,ok,
1424,64,42,ok,
1425,64,39,ok,
1426,64,42,ok,
1427,64,43,ok,
1428,64,41,ok,
1429,64,44,ok,
1430,64,41,ok,
1431,64,40,ok,
1432,64,40,ok,
1433,64,41,ok,
1434,64,40,ok,
1435,64,41,ok,
1436,64,39,ok,
1437,64,41,ok,
1438,64,43,ok,
1439,64,39,ok,
1440,64,43,ok,
1441,64,43,ok,
1442,64,42,ok,
1443,64,35,ok,
1444,64,37,ok,
1445,64,46,ok,
1446,64,39,ok,
1447,64,38,ok,
1448,64,39,ok,
1449,64,42,ok,
1450,64,37,ok,
1451,64,35,ok,
1452,64,44,ok,
1453,64,41,ok,
1454,64,42,ok,
1455,64,40,ok,
1456,64,39,ok,
1457,64,40,ok,
1458,64,44,ok,
1459,64,41,ok,
1460,64,36,ok,
1461,64,41,ok,
1462,64,46,ok,
1463,64,41,ok,
1464,64,40,ok,
1465,64,38,ok,
1466,64,38,ok,
1467,64,36,ok,
1468,64,38,ok,
1469,64,39,ok,
1470,64,42,ok,
1471,64,43,ok,
1472,64,40,ok,
1473,64,45,ok,
1474,64,37,ok,
1475,64,38,ok,
1476,64,40,ok,
1477,64,43,ok,
1478,64,41,ok,
1479,64,38,ok,
1480,64,39,ok,
1481,64,44,ok,
1482,64,45,ok,
1483,64,40,ok,
1484,64,39,ok,
1485,64,43,ok,
1486,64,40,ok,
1487,64,40,ok,
1488,64,42,ok,
1489,64,38,ok,
1490,64,40,ok,
1491,64,43,ok,
1492,64,43,ok,
1493,64,40,ok,
1494,64,43,ok,
1495,64,37,ok,
1496,64,43,ok,
1497,64,39,ok,
1498,64,40,ok,
1499,64,40,ok,
1500,64,40,ok,
1501,64,36,ok,
1502,64,40,ok,
1503,64,40,ok,
1504,64,44,ok,
1505,64,39,ok,
1506,64,44,ok,
1507,64,40,ok,
1508,64,40,ok,
1509,64,43,ok,
1510,64,47,ok,
1511,64,43,ok,
1512,64,39,ok,
1513,64,35,ok,
1514,64,44,ok,
1515,64,39,ok,
1516,64,44,ok,
1517,64,47,ok,
1518,64,39,ok,
1519,64,39,ok,
1520,64,42,ok,
1521,64,40,ok,
1522,64,42,ok,
1523,64,47,ok,
1524,64,41,ok,
1525,64,46,ok,
1526,64,40,ok,
1527,64,42,ok,
1528,64,36,ok,
1529,64,44,ok,
1530,64,34,ok,
1531,64,38,ok,
1532,64,43,ok,
1533,64,42,ok,
1534,64,40,ok,
1535,64,44,ok,
1536,64,42,ok,
1537,64,40,ok,
1538,64,40,ok,
1539,64,44,ok,
1540,64,45,ok,
1541,64,40,ok,
1542,64,44,ok,
1543,64,37,ok,
1544,64,46,ok,
1545,64,42,ok,
1546,64,39,ok,
1547,64,42,ok,
1548,64,41,ok,
1549,64,41,ok,
1550,64,38,ok,
1551,64,37,ok,
1552,64,42,ok,
1553,64,43,ok,
1554,64,41,ok,
1555,64,40,ok,
1556,64,35,ok,
1557,64,39,ok,
1558,64,41,ok,
1559,64,40,ok,
1560,64,42,ok,
1561,64,39,ok,
1562,64,35,ok,
1563,64,38,ok,
1564,64,44,ok,
1565,64,38,ok,
1566,64,43,ok,
1567,64,38,ok,
1568,64,37,ok,
1569,64,41,ok,
1570,64,41,ok,
1571,64,42,ok,
1572,64,41,ok,
1573,64,43,ok,
1574,64,38,ok,
1575,64,43,ok,
1576,64,45,ok,
1577,64,35,ok,
1578,64,42,ok,
1579,64,38,ok,
1580,64,42,ok,
1581,64,41,ok,
1582,64,38,ok,
1583,64,44,ok,
1584,64,43,ok,
1585,64,44,ok,
1586,64,42,ok,
1587,64,40,ok,
1588,64,40,ok,
1589,64,41,ok,
1590,64,36,ok,
1591,64,41,ok,
1592,64,42,ok,
1593,64,39,ok,
1594,64,41,ok,
1595,64,40,ok,
1596,64,41,ok,
1597,64,43,ok,
1598,64,39,ok,
1599,64,42,ok,
1600,64,40,ok,
1601,64,38,ok,
1602,64,46,ok,
1603,64,46,ok,
1604,64,37,ok,
1605,64,40,ok,
1606,64,41,ok,
1607,64,39,ok,
1608,64,40,ok,
1609,64,43,ok,
1610,64,46,ok,
1611,64,43,ok,
1612,64,42,ok,
1613,64,39,ok,
1614,64,39,ok,
1615,64,40,ok,
1616,64,43,ok,
1617,64,43,ok,
1618,64,38,ok,
1619,64,44,ok,
1620,64,41,ok,
1621,64,46,ok,
1622,64,44,ok,
1623,64,38,ok,
1624,64,39,ok,
1625,64,40,ok,
1626,64,36,ok,
1627,64,37,ok,
1628,64,43,ok,
1629,64,39,ok,
1630,64,43,ok,
1631,64,39,ok,
1632,64,38,ok,
1633,64,42,ok,
1634,64,40,ok,
1635,64,39,ok,
1636,64,42,ok,
1637,64,44,ok,
1638,64,34,ok,
1639,64,41,ok,
1640,64,40,ok,
1641,64,42,ok,
1642,64,45,ok,
1643,64,48,ok,
1644,64,42,ok,
1645,64,44,ok,
1646,64,37,ok,
1647,64,43,ok,
1648,64,41,ok,
1649,64,41,ok,
1650,64,43,ok,
1651,64,42,ok,
1652,64,40,ok,
1653,64,42,ok,
1654,64,39,ok,
1655,64,41,ok,
1656,64,45,ok,
1657,64,42,ok,
1658,64,40,ok,
1659,64,41,ok,
1660,64,40,ok,
1661,64,40,ok,
1662,64,44,ok,
1663,64,39,ok,
1664,64,43,ok,
1665,64,40,ok,
1666,64,42,ok,
1667,64,44,ok,
1668,64,45,ok,
1669,64,42,ok,
1670,64,39,ok,
1671,64,35,ok,
1672,64,42,ok,
1673,64,44,ok,
1674,64,39,ok,
1675,64,40,ok,
1676,64,41,ok,
1677,64,43,ok,
1678,64,41,ok,
1679,64,38,ok,
1680,64,38,ok,
1681,64,35,ok,
1682,64,41,ok,
1683,64,47,ok,
1684,64,45,ok,
1685,64,36,ok,
1686,64,43,ok,
1687,64,35,ok,
1688,64,33,ok,
1689,64,38,ok,
1690,64,38,ok,
1691,64,37,ok,
1692,64,40,ok,
1693,64,38,ok,
1694,64,39,ok,
1695,64,40,ok,
1696,64,36,ok,
1697,64,42,ok,
1698,64,41,ok,
1699,64,41,ok,
1700,64,39,ok,
1701,64,44,ok,
1702,64,41,ok,
1703,64,37,ok,
1704,64,42,ok,
1705,64,42,ok,
1706,64,42,ok,
1707,64,39,ok,
1708,64,44,ok,
1709,64,38,ok,
1710,64,39,ok,
1711,64,40,ok,
1712,64,38,ok,
1713,64,39,ok,
1714,64,42,ok,
1715,64,40,ok,
1716,64,37,ok,
1717,64,39,ok,
1718,64,41,ok,
1719,64,36,ok,
1720,64,45,ok,
1721,64,41,ok,
1722,64,40,ok,
1723,64,40,ok,
1724,64,43,ok,
1725,64,40,ok,
1726,64,44,ok,
1727,64,40,ok,
1728,64,39,ok,
1729,64,44,ok,
1730,64,39,ok,
1731,64,44,ok,
1732,64,41,ok,
1733,64,45,ok,
1734,64,44,ok,
1735,64,39,ok,
1736,64,39,ok,
1737,64,42,ok,
1738,64,40,ok,
1739,64,38,ok,
1740,64,39,ok,
1741,64,39,ok,
1742,64,36,ok,
1743,64,41,ok,
1744,64,44,ok,
1745,64,44,ok,
1746,64,40,ok,
1747,64,40,ok,
1748,64,41,ok,
1749,64,39,ok,
1750,64,40,ok,
1751,64,41,ok,
1752,64,43,ok,
1753,64,38,ok,
1754,64,41,ok,
1755,64,35,ok,
1756,64,39,ok,
1757,64,39,ok,
1758,64,43,ok,
1759,64,40,ok,
1760,64,43,ok,
1761,64,39,ok,
1762,64,42,ok,
1763,64,39,ok,
1764,64,44,ok,
1765,64,38,ok,
1766,64,39,ok,
1767,64,43,ok,
1768,64,44,ok,
1769,64,44,ok,
1770,64,40,ok,
1771,64,41,ok,
1772,64,38,ok,
1773,64,39,ok,
1774,64,40,ok,
1775,64,43,ok,
1776,64,45,ok,
1777,64,45,ok,
1778,64,39,ok,
1779,64,38,ok,
1780,64,44,ok,
1781,64,44,ok,
1782,64,41,ok,
1783,64,42,ok,
1784,64,39,ok,
1785,64,40,ok,
1786,64,38,ok,
1787,64,42,ok,
1788,64,39,ok,
1789,64,40,ok,
1790,64,38,ok,
1791,64,46,ok,
1792,64,45,ok,
1793,64,43,ok,
1794,64,41,ok,
1795,64,46,ok,
1796,64,41,ok,
1797,64,39,ok,
1798,64,41,ok,
1799,64,41,ok,
1800,64,37,ok,
1801,64,40,ok,
1802,64,43,ok,
1803,64,42,ok,
1804,64,39,ok,
1805,64,47,ok,
1806,64,41,ok,
1807,64,42,ok,
1808,64,46,ok,
1809,64,39,ok,
1810,64,38,ok,
1811,64,40,ok,
1812,64,42,ok,
1813,64,42,ok,
1814,64,43,ok,
1815,64,45,ok,
1816,64,40,ok,
1817,64,39,ok,
1818,64,38,ok,
1819,64,41,ok,
1820,64,41,ok,
1821,64,43,ok,
1822,64,39,ok,
1823,64,44,ok,
1824,64,39,ok,
1825,64,43,ok,
1826,64,39,ok,
1827,64,41,ok,
1828,64,40,ok,
1829,64,39,ok,
1830,64,38,ok,
1831,64,38,ok,
1832,64,45,ok,
1833,64,40,ok,
1834,64,40,ok,
1835,64,42,ok,
1836,64,38,ok,
1837,64,42,ok,
1838,64,39,ok,
1839,64,38,ok,
1840,64,41,ok,
1841,64,43,ok,
1842,64,43,ok,
1843,64,41,ok,
1844,64,41,ok,
1845,64,39,ok,
1846,64,46,ok,
1847,64,41,ok,
1848,64,41,ok,
1849,64,46,ok,
1850,64,35,ok,
1851,64,43,ok,
1852,64,39,ok,
1853,64,42,ok,
1854,64,41,ok,
1855,64,43,ok,
1856,64,33,ok,
1857,64,42,ok,
1858,64,40,ok,
1859,64,42,ok,
1860,64,41,ok,
1861,64,41,ok,
1862,64,43,ok,
1863,64,39,ok,
1864,64,41,ok,
1865,64,40,ok,
1866,64,36,ok,
1867,64,42,ok,
1868,64,42,ok,
1869,64,39,ok,
1870,64,41,ok,
1871,64,42,ok,
1872,64,43,ok,
1873,64,43,ok,
1874,64,44,ok,
1875,64,45,ok,
1876,64,42,ok,
1877,64,42,ok,
1878,64,40,ok,
1879,64,43,ok,
1880,64,45,ok,
1881,64,39,ok,
1882,64,41,ok,
1883,64,43,ok,
1884,64,43,ok,
1885,64,45,ok,
1886,64,41,ok,
1887,64,38,ok,
1888,64,40,ok,
1889,64,41,ok,
1890,64,38,ok,
1891,64,45,ok,
1892,64,41,ok,
1893,64,37,ok,
1894,64,39,ok,
1895,64,38,ok,
1896,64,45,ok,
1897,64,40,ok,
1898,64,43,ok,
1899,64,39,ok,
1900,64,37,ok,
1901,64,41,ok,
1902,64,43,ok,
1903,64,42,ok,
1904,64,42,ok,
1905,64,38,ok,
1906,64,41,ok,
1907,64,43,ok,
1908,64,44,ok,
1909,64,37,ok,
1910,64,37,ok,
1911,64,42,ok,
1912,64,42,ok,
1913,64,37,ok,
1914,64,41,ok,
1915,64,39,ok,
1916,64,43,ok,
1917,64,39,ok,
1918,64,41,ok,
1919,64,40,ok,
1920,64,40,ok,
1921,64,43,ok,
1922,64,40,ok,
1923,64,39,ok,
1924,64,45,ok,
1925,64,42,ok,
1926,64,44,ok,
1927,64,36,ok,
1928,64,42,ok,
1929,64,41,ok,
1930,64,40,ok,
1931,64,41,ok,
1932,64,38,ok,
1933,64,40,ok,
1934,64,43,ok,
1935,64,44,ok,
1936,64,36,ok,
1937,64,40,ok,
1938,64,45,ok,
1939,64,39,ok,
1940,64,43,ok,
1941,64,37,ok,
1942,64,42,ok,
1943,64,40,ok,
1944,64,38,ok,
1945,64,38,ok,
1946,64,40,ok,
1947,64,39,ok,
1948,64,42,ok,
1949,64,41,ok,
1950,64,36,ok,
1951,64,38,ok,
1952,64,40,ok,
1953,64,38,ok,
1954,64,41,ok,
1955,64,45,ok,
1956,64,42,ok,
1957,64,41,ok,
1958,64,47,ok,
1959,64,41,ok,
1960,64,43,ok,
1961,64,39,ok,
1962,64,44,ok,
1963,64,39,ok,
1964,64,40,ok,
1965,64,44,ok,
1966,64,44,ok,
1967,64,43,ok,
1968,64,41,ok,
1969,64,43,ok,
1970,64,39,ok,
1971,64,41,ok,
1972,64,40,ok,
1973,64,42,ok,
1974,64,41,ok,
1975,64,42,ok,
1976,64,39,ok,
1977,64,40,ok,
1978,64,42,ok,
1979,64,43,ok,
1980,64,42,ok,
1981,64,38,ok,
1982,64,39,ok,
1983,64,43,ok,
1984,64,33,ok,
1985,64,41,ok,
1986,64,39,ok,
1987,64,45,ok,
1988,64,38,ok,
1989,64,43,ok,
1990,64,41,ok,
1991,64,40,ok,
1992,64,39,ok,
1993,64,38,ok,
1994,64,38,ok,
1995,64,41,ok,
1996,64,40,ok,
1997,64,41,ok,
1998,64,40,ok,
1999,64,43,ok,
