feature,std,conflict,information,weight
media_score,0.07257258056099089,2.864709236294937,0.207899341834829,0.15713186976993096
awards_score,0.1775617472110565,3.047448826032274,0.5411103380865735,0.4089752205321247
expertise_score,0.13454847036789902,2.7808885472742313,0.37416430029935666,0.28279616274064767
face_score,0.07073945835904236,2.826065479716806,0.19991434132235406,0.15109674695729658
communication_score,0.0,0.0,0.0,0.0
