feature,std,conflict,information,weight
media_score,0.07244272187637187,3.8201730410109285,0.2767437331295684,0.12939387570640962
awards_score,0.12936637093552966,3.7034642056188254,0.47910372417054164,0.22400900296729223
expertise_score,0.11628156260501353,3.776022510856148,0.43908179799405955,0.2052964125044532
face_score,0.0672539280249462,4.520200693350991,0.30400125208893947,0.1421383594943864
communication_score,0.16194961738586655,3.9508549224593352,0.6398394430393568,0.29916234932745844
