iteration,media_score,awards_score,expertise_score,face_score,communication_score
52,0.13682163787495133,0.22675587263331515,0.18641893874417811,0.14848028139067063,0.3015232693568846
53,0.13144418743807057,0.19421051418741164,0.20428345978463053,0.13908282427152202,0.33097901431836535
54,0.1460896768087001,0.22346654053376863,0.2300440761929713,0.1474366746746037,0.2529630317899563
55,0.13367027241320284,0.28455821985033514,0.16788752897433748,0.1800601982841819,0.23382378047794247
56,0.1498816163456545,0.21095905924315544,0.2787119201585173,0.1370894043412749,0.22335799991139785
57,0.12710286444508123,0.2250688029146176,0.1804144867897478,0.1279854754037354,0.3394283704468181
58,0.15694428508524547,0.2165913854489246,0.1902782862089366,0.1198118892345905,0.3163741540223027
59,0.1318370264914786,0.23761565553558653,0.23432003351044137,0.1674649799189862,0.2287623045435073
60,0.13344794956988398,0.19921222153765875,0.2188599938064107,0.1594391621583855,0.2890406729276611
61,0.13565660303680047,0.21401633194532277,0.18518919914404391,0.135048028794675,0.33008983707915773
62,0.13416209153376074,0.14691363510679467,0.16098431233035476,0.1660903268970049,0.39184963413208485
63,0.13776462333996548,0.24088244216854174,0.21537330231336926,0.1496797807273901,0.2562998514507336
64,0.12630996602281935,0.11860518634127304,0.20611900950924736,0.12195912475863742,0.4270067133680228
65,0.11446787471309762,0.24679405420826994,0.18585180555440733,0.15090270632638336,0.3019835591978417
66,0.13368475371671887,0.2484774511776344,0.20866581055991906,0.1313080872229466,0.27786389732278116
67,0.11877859042999755,0.21343279707053767,0.20748797106878003,0.1327068399856087,0.327593801445076
68,0.1646495311971529,0.2615052811932546,0.22765938558761553,0.18820885270420407,0.1579769493177729
69,0.11432865666308575,0.274994019463814,0.19637098952848644,0.12523227850862148,0.2890740558359924
70,0.1598084235511221,0.22142032177032192,0.26433834620831376,0.15444506882482603,0.19998783964541625
71,0.13008383221823946,0.2855934348815197,0.16947620495429194,0.1425147585735134,0.2723317693724354
72,0.1343797306977458,0.24717354607815434,0.27951429510932246,0.12653698863270735,0.21239543948207004
73,0.13131189174499738,0.20791944245456204,0.17921278145678948,0.13287332522882167,0.3486825591148294
74,0.14149577380086806,0.17878975753970502,0.2111722647009373,0.1354132916587113,0.33312891229977826
75,0.1275855261716026,0.25458581922952034,0.17674982100225156,0.1410783936225333,0.3000004399740922
76,0.12472050842467769,0.18791960780080003,0.22430348340214717,0.14667595909537506,0.31638044127699994
77,0.1579853786286911,0.2118209574192208,0.2396674976488146,0.13858626437458163,0.2519399019286919
78,0.1409754605411826,0.25487348292410617,0.2496499333722769,0.1266204242567225,0.22788069890571175
79,0.11529804245432732,0.22051673852498635,0.1790865959845013,0.14260840603628785,0.3424902169998971
80,0.12597984136828247,0.28714165115229834,0.20188044207218314,0.1321219107096221,0.25287615469761393
81,0.1556151384067975,0.30936067835798753,0.18328925157174758,0.1633611695340103,0.18837376212945714
82,0.1910216213044456,0.24078517568680946,0.2524136823161385,0.14971814040701498,0.1660613802855913
83,0.1643171146058283,0.142583462238764,0.20078076591631946,0.1380486180794764,0.3542700391596118
84,0.18633264537200417,0.2567540792040658,0.2456481474430812,0.15023151554374498,0.1610336124371039
85,0.11131330445349154,0.2999629064018889,0.23734205066913994,0.16228144784532725,0.18910029063015252
86,0.12098779756071423,0.2545861873236266,0.19024743384217682,0.13784559643114294,0.2963329848423395
87,0.14414383724742036,0.2638955504034276,0.1807756272878908,0.1339274738662698,0.27725751119499137
88,0.10696661248854379,0.24432209262094004,0.1681344229533035,0.12701281035829035,0.35356406157892234
89,0.16159598565177294,0.3277224891703002,0.2060913377764499,0.1571677245740422,0.14742246282743468
90,0.10953302179531854,0.20020186494464504,0.17461985151299397,0.1453252738386448,0.3703199879083977
91,0.12663306012803732,0.2457542413499976,0.277821810629764,0.14834661590340764,0.2014442719887934
92,0.11817544219058246,0.20261228668190148,0.17272841399768307,0.12994704555762113,0.3765368115722118
93,0.15624566222222594,0.2755543305789168,0.20224492422282783,0.16115064824077494,0.20480443473525436
94,0.11566921551989909,0.2493277085844726,0.19957606580431897,0.1463955039160649,0.28903150617524437
95,0.1438539533046656,0.14193534680910502,0.23989676071054483,0.12605586776858727,0.3482580714070972
96,0.11004012091338881,0.2185376851556772,0.19882536227268133,0.1541827853303543,0.31841404632789844
97,0.11049583868915369,0.14332520813272248,0.24900082743962354,0.18988820180286503,0.3072899239356352
98,0.17082115122469885,0.18251333929835717,0.27430955286781594,0.15272138650372188,0.21963457010540607
99,0.17932494474555014,0.2808336696634661,0.26066388551136227,0.13935056812707944,0.13982693195254214
100,0.11637647879222804,0.22854826375538953,0.18177384122288515,0.14908745715646593,0.32421395907303147
101,0.12784329752466383,0.17030789432156646,0.2218579480896097,0.11382841939743062,0.36616244066672937
102,0.1403810821308191,0.26957702397388805,0.2283858352733973,0.13702629135407926,0.22462976726781625
103,0.12425727144582198,0.2161150793507401,0.2277358826874775,0.13581523985197208,0.29607652666398826
104,0.15431868166624244,0.2105496156479845,0.21299140431472868,0.14240452211467403,0.2797357762563704
105,0.12003556727033986,0.21115451321664233,0.19931394894885338,0.18226764643308707,0.28722832413107735
106,0.12488846920330866,0.2543458908338271,0.19497040409074287,0.12940037314238906,0.29639486272973226
107,0.1278600728144554,0.17069873924713802,0.22667955585075195,0.1434677254917228,0.3312939065959318
108,0.1449542884319806,0.26099108749295613,0.21529576312289864,0.12891027717515835,0.24984858377700622
109,0.12327415860589916,0.1998098391643917,0.233110380059857,0.1430604470858509,0.3007451750840012
110,0.2643229735266301,0.2575628017610878,0.3106354712309985,0.1674787534812836,0.0
111,0.11946520357561054,0.2004237380330211,0.2101285130981232,0.12124284872837662,0.3487396965648687
112,0.1184381204775146,0.27865957381190304,0.18455391397588025,0.12005084789007353,0.2982975438446285
113,0.14949339073450335,0.1491914543981778,0.18915108250336135,0.1294294053808171,0.3827346669831405
114,0.12130769263837204,0.28378412700432687,0.20434705846665938,0.13836846251574544,0.2521926593748963
115,0.11059906107936045,0.23898181472931262,0.19433106555253807,0.12614911120694927,0.32993894743183966
116,0.15738141897485397,0.2823172337300809,0.22321808014647931,0.18004170728361915,0.1570415598649667
117,0.12021205145394884,0.21457123106122972,0.18195676632570124,0.18201580480097374,0.30124414635814656
118,0.12278135897809103,0.25557673118870694,0.2058463312800564,0.12054366706788035,0.2952519114852654
119,0.11427170274896348,0.23049410659241606,0.1772824431335424,0.14705221665588072,0.3308995308691973
120,0.15914387247173878,0.17764737542843334,0.19386755829961066,0.15888977189028772,0.3104514219099295
121,0.122454276152532,0.2278169463833369,0.2775414470591176,0.14480316618777506,0.22738416421723842
122,0.11376726242838309,0.26824509061269863,0.20411276800360248,0.14915922265371076,0.26471565630160504
123,0.11368624201259421,0.2530893674379281,0.16907362114411187,0.13983665236479095,0.3243141170405749
124,0.14375406358676968,0.20509470609605238,0.16964532526287682,0.13135282312211607,0.35015308193218514
125,0.12321612026172304,0.17322052990632508,0.2059471237518312,0.16521729619896228,0.3323989298811584
126,0.14143910362506,0.15874648732081933,0.1854775502331369,0.14471934984890877,0.3696175089720749
127,0.1254755438200626,0.2578906752192326,0.1600837212863211,0.15388294236899838,0.3026671173053854
128,0.10479391078194336,0.20909286324306725,0.2376145990924735,0.1559309070877166,0.2925677197947994
129,0.16039955688533333,0.20359011801194324,0.1990335783645135,0.12086377340068925,0.31611297333752075
130,0.13166458626142183,0.24223879016247793,0.21751388776346633,0.13019341275995922,0.27838932305267466
131,0.13775400467731974,0.15678027816998633,0.17182805225723502,0.14358798274610762,0.3900496821493512
132,0.15408160986359432,0.1734384178581945,0.18486097237174876,0.1473466397173937,0.3402723601890687
133,0.15114538632408644,0.26243791373276637,0.20080600446253694,0.13360600197159045,0.2520046935090197
134,0.13144801161962144,0.21242604304045487,0.25913914249660736,0.14615445672066382,0.2508323461226524
135,0.1390757930786973,0.17471911446801097,0.20331371427038458,0.13519675743161136,0.34769462075129576
136,0.14327476841855408,0.1964615402421709,0.1818397901747225,0.15083825122784023,0.32758564993671224
137,0.12287838687871626,0.15896037241095243,0.22586786763909455,0.11951329839672878,0.37278007467450797
138,0.12007170426428447,0.25255315265003425,0.22861934189653368,0.11174528776718537,0.2870105134219622
139,0.11431613987508123,0.19080378579918952,0.20311474228559184,0.13687444593048578,0.35489088610965164
140,0.12356602149103123,0.203824609732785,0.23838872701221972,0.12930181362453713,0.30491882813942683
141,0.13470272010964443,0.19285322140103608,0.2131226286422069,0.1257647262671295,0.3335567035799831
142,0.1577602331779085,0.23943319755912487,0.2128048819576996,0.12463663120834653,0.2653650560969205
143,0.15905028906820176,0.24629023169181394,0.19551682662667622,0.16682949973411834,0.2323131528791897
144,0.11265678114678519,0.24037709069015203,0.217198830460816,0.16678585213384178,0.2629814455684051
145,0.12270204554790089,0.22745141401499386,0.17047072078629885,0.14451883345339392,0.33485698619741244
146,0.1388122657353644,0.1813335505792456,0.2248678834657374,0.14263408020842616,0.3123522200112265
147,0.1645622880003162,0.19135954239970965,0.20634382496582393,0.1652824508069073,0.27245189382724305
148,0.1080214967533011,0.25800743026576733,0.20310444840911748,0.1832426498217837,0.24762397475003042
149,0.19509079433501955,0.18799723712796226,0.2656141128653002,0.16830566931677216,0.1829921863549458
150,0.13409368765079255,0.21475908344489136,0.24487522137022724,0.14119948217224632,0.2650725253618425
151,0.11596633528647016,0.20886424749087296,0.1536211625275239,0.157974111166085,0.36357414352904793
152,0.1659941572438989,0.21058426584993914,0.19595404545360015,0.1926328222228363,0.23483470922972552
153,0.18415066455735193,0.2661656776424461,0.2387976372752601,0.15155145495563213,0.15933456556930978
154,0.11488025834259791,0.17313148959661012,0.35658036601368953,0.1308367061233239,0.22457117992377856
155,0.10893111360195927,0.16077505841428844,0.23207253404759454,0.1345903424039615,0.36363095153219627
156,0.13247474787426483,0.2121095173071715,0.22243374873193336,0.15698806313328162,0.27599392295334885
157,0.157938818005791,0.31314750403063224,0.1944807790508241,0.18744720439316467,0.14698569451958798
158,0.13549571489215761,0.1615073918135154,0.2840188792290719,0.16661632003562915,0.2523616940296259
159,0.15647324376183538,0.162765215069592,0.22775577651546358,0.16326857985812931,0.2897371847949797
160,0.1431563009128764,0.17875371180079197,0.2002822676723905,0.1522007924826494,0.3256069271312918
161,0.1289661511598541,0.2525491502973011,0.2100191603238317,0.16107568761989202,0.24738985059912116
162,0.1301976072165635,0.2329208950887903,0.2689911880105206,0.11714050938081146,0.2507498003033143
163,0.13369960304770692,0.26443824052747306,0.23988055379125858,0.18106950249740045,0.18091210013616096
164,0.10456445171972004,0.22244941387492148,0.19605106963326446,0.1533861736221495,0.3235488911499445
165,0.11226179670425658,0.20655808591970232,0.2502972561125214,0.14004823220439902,0.2908346290591206
166,0.14738825268545747,0.29685822712292753,0.22416406515963622,0.1901172391497866,0.14147221588219216
167,0.141371158116691,0.14468708138205824,0.2699943016083422,0.11609885485875962,0.32784860403414906
168,0.13289375091653433,0.2820797958267303,0.20871507261122493,0.17994856764532505,0.1963628130001855
169,0.13881023933196626,0.19591312119855728,0.2555567662939062,0.16668728922346882,0.2430325839521014
170,0.13193626439238107,0.12403315959249683,0.2539935606394012,0.14408674259621718,0.34595027277950374
171,0.14088354347868426,0.16492499316445886,0.20837180248354545,0.1566622670900568,0.32915739378325465
172,0.10084375527961449,0.23689143769932272,0.20119021644653917,0.12285530966433189,0.3382192809101918
173,0.12834905664448998,0.23383527524611653,0.19892493688346308,0.12864945518841073,0.31024127603751966
174,0.11898833611489552,0.17949898692641295,0.1990666096567542,0.13140642544035866,0.3710396418615787
175,0.15680153205309322,0.2035124165872582,0.24836237671176198,0.12655245938728843,0.2647712152605982
176,0.11801004032282088,0.1791743845320348,0.21629470940249487,0.1771151384393658,0.30940572730328364
177,0.11372543915455222,0.22055702608811764,0.15410133986050126,0.15636140855126865,0.3552547863455602
178,0.151632360514246,0.22525098925491258,0.19024006612745117,0.11658153006554423,0.316295054037846
179,0.1764010319598889,0.26194267666746196,0.24037467695702344,0.14888370172419804,0.17239791269142762
180,0.1336135489260327,0.2783677013250647,0.22747180232633246,0.13429403344877217,0.22625291397379804
181,0.12803495485604194,0.20753021899355123,0.208434034149487,0.12295280915296901,0.33304798284795084
182,0.12619401840373776,0.20728529380774116,0.19435997835036103,0.12146830366240695,0.35069240577575306
183,0.16874659567242759,0.19329805935894515,0.22298600265654392,0.1884406573620424,0.22652868495004103
184,0.16784443374599617,0.2071882314372414,0.2255805074620014,0.15601720166030678,0.24336962569445425
185,0.14069907324680578,0.16136811174550328,0.19199673703224565,0.11404530346749231,0.39189077450795295
186,0.11119129661986339,0.30598599115506236,0.19788021051138044,0.17422231785946118,0.21072018385423255
187,0.12421936469994718,0.20671563918364366,0.25168762625158697,0.1422177295387672,0.275159640326055
188,0.1319820094645809,0.19351962707857887,0.2301847186317997,0.17561564422788653,0.268698000597154
189,0.1680473882974629,0.2547610204615024,0.17425857039554082,0.1513027564079697,0.25163026443752423
190,0.14945975791300323,0.1875407289170824,0.16439331576892602,0.13576108948972818,0.3628451079112602
191,0.13772113645022135,0.29725423532065953,0.23046876135786853,0.1541935769107713,0.18036228996047918
192,0.13556319456987168,0.23448807650564185,0.21566246100486847,0.15082530960481738,0.2634609583148007
193,0.15221665067483872,0.2001210413528989,0.2045281450947378,0.1565125454343369,0.2866216174431877
194,0.13999465845377326,0.24883919283497768,0.19183119937295914,0.15395954509769383,0.26537540424059614
195,0.10694299564361182,0.24623882104442082,0.1866955524434331,0.12433864604258571,0.3357839848259486
196,0.16535681098139796,0.29015676702642273,0.23463150198585012,0.15335166841047698,0.1565032515958522
197,0.1336346655917287,0.24156419358609976,0.1717715676277825,0.13304258633250376,0.31998698686188504
198,0.16248870312360522,0.22904559335078023,0.24380530735339848,0.19437882685870053,0.1702815693135155
199,0.10785379655767756,0.201891350952095,0.19053731515922923,0.14181872599818826,0.3578988113328099
200,0.1434160891808715,0.29837887782039413,0.2283070331437551,0.17284720688287372,0.1570507929721055
201,0.1313717109928375,0.21394868876460618,0.1660628766807815,0.17682717384404598,0.3117895497177288
202,0.1342647798331373,0.22437231896469423,0.22763655338500074,0.13315361907329662,0.2805727287438711
203,0.11208990987861134,0.11442142978151124,0.23674761505854788,0.12770280040515072,0.4090382448761789
204,0.12837981394761216,0.2214852463330271,0.22692214681489703,0.1282032357955327,0.295009557108931
205,0.13062262537078637,0.27319680214009723,0.224074752015798,0.1270689898483521,0.2450368306249663
206,0.13938511452325106,0.28432597668300924,0.17179783115998076,0.12664763695095355,0.2778434406828055
207,0.11297866380339905,0.1890049109798021,0.23346868912812355,0.12901933483928582,0.3355284012493896
208,0.12528056446356506,0.22304455365307618,0.16795967305657852,0.13394220567065698,0.3497730031561233
209,0.14760075859140773,0.13944182654161855,0.21738132460989235,0.1288408019428522,0.3667352883142292
210,0.12484347153136861,0.19202854906143377,0.19853092947977982,0.14504996272217502,0.3395470872052428
211,0.1150023587418914,0.19111449641008982,0.18695624202802405,0.14484096651953873,0.362085936300456
212,0.10708052816392005,0.19987129897878428,0.1744159342689429,0.1530611144608642,0.36557112412748866
213,0.13818568125967168,0.21137564853623028,0.20046703424891527,0.11364557606588466,0.33632605988929826
214,0.11250528361811046,0.23638342736860746,0.1437151047637839,0.15105652471250539,0.35633965953699276
215,0.12233204990639632,0.15957989417837726,0.263176267822573,0.13805846460091084,0.31685332349174267
216,0.10122056463202429,0.2732665856402356,0.18907457075587228,0.14935279288377878,0.2870854860880891
217,0.13930031399653436,0.24485011540887375,0.16500187271142797,0.1345920314971994,0.3162556663859644
218,0.11176496769013904,0.1929254122031118,0.18609093618460046,0.12545552087658735,0.3837631630455614
219,0.14990788047672643,0.16304511792876988,0.21893622899774354,0.15320507224239152,0.3149057003543686
220,0.10548276902842535,0.2584735039245711,0.1845772551509078,0.1376754638504875,0.31379100804560817
221,0.1004540381560574,0.2313047353711656,0.16409654454206005,0.12465018472438909,0.379494497206328
222,0.10779089357726929,0.24116756917118856,0.23708347670003432,0.1375793954904163,0.27637866506109143
223,0.11476645826638501,0.22932694505344917,0.1939145665749264,0.125568978013544,0.3364230520916954
224,0.09808846494484456,0.3172041335858611,0.1831338035387445,0.17405955517249905,0.22751404275805087
225,0.11657851347036192,0.22226345903195308,0.2208112219040621,0.13660802300212596,0.303738782591497
226,0.10574755229356977,0.19213172443384482,0.18974003587703744,0.13240110441694053,0.3799795829786074
227,0.11960906791866685,0.24759254684722312,0.24937645595072516,0.16368301281923978,0.21973891646414512
228,0.1443214079549691,0.21155621529637508,0.22292311059132738,0.14087635597996784,0.2803229101773607
229,0.18095281952263712,0.1818418265918627,0.2408692593193409,0.13776814793156245,0.25856794663459676
230,0.13728737333305155,0.21232335003353284,0.1654058169298942,0.12287174547719132,0.3621117142263301
231,0.11950595945268523,0.2693904528747048,0.2190872419795026,0.1443960940205885,0.24762025167251878
232,0.12069283868277773,0.24146779108674765,0.19485083762134606,0.16038099243623735,0.2826075401728912
233,0.13143175614064379,0.30915078084735453,0.23690911023144712,0.1772795487496678,0.1452288040308868
234,0.18827881922829698,0.37100159570250146,0.2561871871186951,0.1845323979505065,0.0
235,0.13699541664485337,0.24917208573117755,0.23041697186906965,0.13362613391904393,0.24978939183585555
236,0.11418178129184854,0.24225878477082757,0.16938311006825923,0.15901121311795607,0.31516511075110853
237,0.18952834302908855,0.19709965162107854,0.24547087187300645,0.19371637651445572,0.17418475696237065
238,0.1468250694275847,0.20284372510190632,0.2286238399239585,0.14361705645905054,0.2780903090874999
239,0.12635160733293374,0.2892977541857768,0.1628309548349142,0.15717668341124594,0.26434300023512924
240,0.10508256843469012,0.28422567296860185,0.17747015396878638,0.17221260345166287,0.2610090011762588
241,0.14794417176671895,0.18776544030973955,0.2022889845046346,0.1490378381224528,0.312963565296454
242,0.10247909368285557,0.3023138121071912,0.27619613168678175,0.1395337750940461,0.17947718742912544
243,0.15258454925633216,0.18881269356679473,0.22631986952725683,0.12351252808093344,0.30877035956868276
244,0.17880927767756172,0.22558702041661777,0.24723190967990336,0.19067370959211208,0.15769808263380508
245,0.1695840678881507,0.2942767410200746,0.2011856630758589,0.18092885251344273,0.15402467550247287
246,0.11886135116344933,0.17567182737597165,0.19898439300977616,0.14465212945613867,0.36183029899466423
247,0.1193555309652262,0.20432025305337218,0.22401072671099076,0.13741808146115292,0.31489540780925795
248,0.1336351507774391,0.21961684848199256,0.19129007290841682,0.13990200706391379,0.3155559207682377
249,0.11384182026950303,0.25719202030539295,0.1827677521616096,0.13810178268126738,0.308096624582227
250,0.12993985042535752,0.21018801843910945,0.23298412269652807,0.15601290487643577,0.2708751035625691
251,0.12058404931361276,0.23331886939941127,0.193354586450264,0.15087891748589052,0.3018635773508215
252,0.11258659309456504,0.2011089349854375,0.2313680262950685,0.13678390668668275,0.3181525389382464
253,0.13430304291157275,0.23519385963755682,0.16856849413317418,0.14159261106610913,0.32034199225158705
254,0.1400167530519145,0.15145072234396584,0.2574307682596751,0.13038436404540757,0.32071739229903695
255,0.11568314973690486,0.18538670925390668,0.2255544291441616,0.1394726452121108,0.33390306665291614
256,0.15267110652836788,0.23699023460625757,0.20605612679819754,0.13640297062506093,0.2678795614421161
257,0.1435851622777845,0.15175565190883733,0.19107277228968866,0.1310638370328794,0.38252257649081006
258,0.12903429936361638,0.2941472426009557,0.15608078197989558,0.12576324750990073,0.29497442854563155
259,0.11451339602919984,0.2132408922365468,0.18720257939782942,0.15574082998465646,0.3293023023517676
260,0.15360411642204833,0.2696571201342774,0.21809170129808655,0.16744541007776545,0.19120165206782236
261,0.11969149523654823,0.188492685737531,0.2292671352440888,0.14224150757285134,0.32030717620898075
262,0.12175531539619677,0.21263861845365742,0.19812278802695368,0.13468418426337192,0.3327990938598202
263,0.13630013082368703,0.2496040577258278,0.19630828557415603,0.15865916218407874,0.2591283636922504
264,0.12036273864337248,0.275767152723943,0.20935833331819548,0.13122544360544014,0.26328633170904897
265,0.16147067724942674,0.18273805498320525,0.25413269486101386,0.15426015134554613,0.24739842156080807
266,0.15452809140987825,0.32482454065858357,0.21943038781814012,0.15040165192362512,0.15081532818977295
267,0.11921635173762823,0.23937591720281115,0.23995122337102298,0.12882873302583112,0.2726277746627065
268,0.12402515539265786,0.19501352674760014,0.22411019696460907,0.13533502860180271,0.3215160922933301
269,0.15049263701387633,0.2752909070455185,0.2751226779444629,0.152352229198545,0.14674154879759724
270,0.10815153463976372,0.20074909336305352,0.23642797315029732,0.13450371306872985,0.32016768577815574
271,0.10266907803181588,0.16166437836440262,0.2171944507463198,0.15238058001249952,0.3660915128449623
272,0.14532895159675077,0.17699173528357684,0.21853391278688142,0.17110350658795964,0.28804189374483125
273,0.15260287915700832,0.20529904787585626,0.21265286373197223,0.11844830160340067,0.3109969076317626
274,0.1045857077477132,0.2764295292328333,0.201285637191065,0.1573927716758749,0.2603063541525137
275,0.13756210738468258,0.2643013495055312,0.17702363763930115,0.1345015074852857,0.28661139798519936
276,0.14541797493763123,0.2572484559596485,0.16810219221895364,0.1261425798032911,0.30308879708047554
277,0.17506253839006833,0.19222587797434956,0.2342316658349297,0.17987590978797885,0.21860400801267368
278,0.09032795834235878,0.29166999923085635,0.1954001041598552,0.16998547269341802,0.25261646557351175
279,0.10405319926972624,0.24473563089213382,0.22920982688070188,0.13234622419259234,0.28965511876484556
280,0.1282539452970204,0.18683129459047249,0.2761097985617351,0.13935193955952543,0.2694530219912466
281,0.11554830054124364,0.2283522618158131,0.21439903615531072,0.1638384342876577,0.27786196719997475
282,0.1277729345346087,0.232234003702617,0.16317936979196473,0.10751089474541027,0.3693027972253995
283,0.12551190928328873,0.2999610845596111,0.20469143407830054,0.18042177782400384,0.18941379425479568
284,0.14838045569579,0.2508253593975131,0.1971095996107874,0.12599081166566717,0.27769377363024234
285,0.14123620952022195,0.23365042829740928,0.2098385785840422,0.11966589972738868,0.29560888387093787
286,0.10673908257923216,0.26884893533206344,0.20996935684242163,0.15413969026529273,0.26030293498099
287,0.13657861530647153,0.22574252798857464,0.22788213115260308,0.11234367136560651,0.2974530541867443
288,0.11935939510934662,0.19558157767303394,0.182323400551345,0.14137422033520144,0.361361406331073
289,0.11308420836799811,0.12584841925254864,0.21640291723720026,0.15546682883387747,0.38919762630837557
290,0.09531596162828475,0.2620820039214526,0.18274492672962486,0.148011472409152,0.31184563531148585
291,0.13615847716044388,0.1956012954854194,0.1815892540565053,0.15542946487199025,0.3312215084256412
292,0.19194404946017415,0.30481167545286975,0.31528103255037343,0.18796324253658273,0.0
293,0.0993247285731294,0.3005609303555979,0.18231677756231954,0.16700235260796478,0.25079521090098844
294,0.14218792384195544,0.21696049143959534,0.1910755705850422,0.12020948577724534,0.3295665283561617
295,0.1261376710975656,0.21574243760980136,0.25217114575149874,0.14708977088456932,0.2588589746565649
296,0.13471646589489167,0.225336035235604,0.15623200265196757,0.14042592264065046,0.34328957357688633
