scenario,spearman,kendall_tau_b,mean_abs_rank_shift,max_abs_rank_shift,top_k_jaccard,l1_from_equal,max_weight,family,varied_component,target_weight
610,0.9841269841269842,0.9153439153439152,0.9285714285714286,4.0,0.8181818181818182,0.16273088351809478,0.24706801233179165,dirichlet_10,,
611,0.9917898193760263,0.947089947089947,0.7142857142857143,3.0,0.8181818181818182,0.12374342435899868,0.23323729655789394,dirichlet_10,,
612,0.967159277504105,0.8624338624338624,1.5,7.0,0.6666666666666666,0.22979582268901294,0.2730696892389077,dirichlet_10,,
613,0.9386973180076628,0.8306878306878307,2.0714285714285716,9.0,0.8181818181818182,0.3649531420965408,0.29302868796674136,dirichlet_10,,
614,0.967159277504105,0.8835978835978835,1.2857142857142858,6.0,1.0,0.2491628841874491,0.260413972059412,dirichlet_10,,
615,0.9775588396278051,0.9047619047619047,1.0714285714285714,7.0,0.6666666666666666,0.24031612616234987,0.3145995606833525,dirichlet_10,,
616,0.9655172413793103,0.8783068783068783,1.5,7.0,0.8181818181818182,0.23785543121204408,0.27169492139833495,dirichlet_10,,
617,0.9731800766283524,0.8835978835978835,1.3571428571428572,5.0,0.8181818181818182,0.22699480343181833,0.27553667613857585,dirichlet_10,,
618,0.9923371647509577,0.9417989417989417,0.5714285714285714,2.0,0.8181818181818182,0.17039944826398717,0.24968748623996068,dirichlet_10,,
619,0.9573070607553366,0.8465608465608466,1.7857142857142858,6.0,1.0,0.29434928809581773,0.3395817730267599,dirichlet_10,,
620,0.9912424740010948,0.947089947089947,0.6428571428571429,3.0,0.8181818181818182,0.1559541048134756,0.23989073935405444,dirichlet_10,,
621,0.980295566502463,0.91005291005291,1.0714285714285714,5.0,1.0,0.20043280615262207,0.2642229280618443,dirichlet_10,,
622,0.9759168035030105,0.8941798941798942,1.2142857142857142,5.0,0.6666666666666666,0.2502063935871901,0.29581640586311814,dirichlet_10,,
623,0.9704433497536945,0.8783068783068783,1.3571428571428572,7.0,0.6666666666666666,0.2594612062907963,0.2844307504501031,dirichlet_10,,
624,0.980295566502463,0.8994708994708994,1.0714285714285714,5.0,1.0,0.1718628333936842,0.2859314166968421,dirichlet_10,,
625,0.9562123700054733,0.8253968253968254,1.8571428571428572,7.0,0.6666666666666666,0.3812059791673905,0.3110278699566646,dirichlet_10,,
626,0.9644225506294472,0.8624338624338624,1.4285714285714286,7.0,0.8181818181818182,0.1955149467895655,0.26075341955751025,dirichlet_10,,
627,0.9709906951286261,0.8783068783068783,1.3571428571428572,6.0,0.8181818181818182,0.36670949557125854,0.3190545176631481,dirichlet_10,,
628,0.9896004378762999,0.9576719576719577,0.5714285714285714,5.0,0.8181818181818182,0.19664218214513887,0.2642789003453511,dirichlet_10,,
629,0.986863711001642,0.9259259259259259,0.9285714285714286,4.0,0.8181818181818182,0.22084271248066076,0.3032066034907457,dirichlet_10,,
630,0.9857690202517788,0.9259259259259259,0.7857142857142857,5.0,0.8181818181818182,0.17801580667758055,0.273450866916488,dirichlet_10,,
631,0.9775588396278051,0.9153439153439152,1.0,7.0,0.8181818181818182,0.3213746309307526,0.3511260529574897,dirichlet_10,,
632,0.9567597153804049,0.8677248677248677,1.6428571428571428,8.0,0.8181818181818182,0.23790938432016548,0.2823038118250031,dirichlet_10,,
633,0.9567597153804049,0.857142857142857,1.4285714285714286,7.0,1.0,0.29473064131779436,0.2833908712191601,dirichlet_10,,
634,0.8954570333880678,0.7671957671957672,2.5714285714285716,13.0,0.8181818181818182,0.3332572479508611,0.3087135101390577,dirichlet_10,,
635,0.980295566502463,0.8941798941798942,1.2142857142857142,3.0,0.6666666666666666,0.1805649488232325,0.2500761264596316,dirichlet_10,,
636,0.9934318555008209,0.9576719576719577,0.5,2.0,1.0,0.11613331029238541,0.2512023136982124,dirichlet_10,,
637,0.983032293377121,0.9259259259259259,0.9285714285714286,6.0,0.8181818181818182,0.18446388709708572,0.28844320310148824,dirichlet_10,,
638,0.9737274220032841,0.8783068783068783,1.4285714285714286,4.0,0.6666666666666666,0.2682816556358464,0.33093420936595724,dirichlet_10,,
639,0.9677066228790366,0.8677248677248677,1.4285714285714286,5.0,1.0,0.3462729265159964,0.3175234712993724,dirichlet_10,,
640,0.9720853858784892,0.8783068783068783,1.3571428571428572,6.0,1.0,0.23030484150925645,0.3003844358424217,dirichlet_10,,
641,0.9759168035030105,0.8888888888888887,1.2857142857142858,5.0,0.8181818181818182,0.3468854285761538,0.284497984767076,dirichlet_10,,
642,0.9726327312534209,0.8835978835978835,1.2857142857142858,4.0,1.0,0.17861722655657666,0.25296867022497577,dirichlet_10,,
643,0.9759168035030105,0.91005291005291,1.0714285714285714,7.0,0.8181818181818182,0.29560677001272195,0.3038568487564364,dirichlet_10,,
644,0.9770114942528736,0.8994708994708994,1.2142857142857142,5.0,1.0,0.19478739710098233,0.27655353519519027,dirichlet_10,,
645,0.9709906951286261,0.8730158730158729,1.2857142857142858,6.0,1.0,0.3589191928954397,0.3285334853061035,dirichlet_10,,
646,0.990695128626163,0.9365079365079365,0.7142857142857143,3.0,0.6666666666666666,0.18303997352310336,0.25021660657584466,dirichlet_10,,
647,0.9863163656267103,0.9153439153439152,0.9285714285714286,3.0,0.6666666666666666,0.1856283961475205,0.25448363510513133,dirichlet_10,,
648,0.9463601532567051,0.8201058201058201,1.7857142857142858,8.0,0.8181818181818182,0.3277838301769087,0.3445829181103753,dirichlet_10,,
649,0.9386973180076628,0.7936507936507936,2.0714285714285716,8.0,0.8181818181818182,0.2949717360314049,0.3199527532109015,dirichlet_10,,
650,0.9890530925013684,0.9312169312169312,0.8571428571428571,3.0,0.8181818181818182,0.17555315977958416,0.24591332679201136,dirichlet_10,,
651,0.9934318555008209,0.9523809523809524,0.6428571428571429,3.0,0.8181818181818182,0.10955981805343401,0.23627610988259914,dirichlet_10,,
652,0.9901477832512315,0.9365079365079365,0.7142857142857143,3.0,0.6666666666666666,0.09076155693387766,0.21573914296793342,dirichlet_10,,
653,0.9846743295019157,0.9206349206349207,1.0,3.0,1.0,0.1523661508964907,0.2354762639357933,dirichlet_10,,
654,0.9917898193760263,0.947089947089947,0.6428571428571429,3.0,0.8181818181818182,0.14294963406184596,0.23616717153772845,dirichlet_10,,
655,0.9885057471264367,0.9417989417989417,0.7142857142857143,5.0,0.8181818181818182,0.16837683971703993,0.2504469414136187,dirichlet_10,,
656,0.9874110563765736,0.9417989417989417,0.7857142857142857,5.0,0.8181818181818182,0.1744658414355729,0.28314949684088997,dirichlet_10,,
657,0.996168582375479,0.9682539682539683,0.42857142857142855,2.0,1.0,0.0700994940060729,0.22298431909624195,dirichlet_10,,
658,0.9430760810071154,0.8148148148148148,2.142857142857143,6.0,1.0,0.3527837620473575,0.37639188102367876,dirichlet_10,,
659,0.9852216748768472,0.9365079365079365,0.8571428571428571,5.0,1.0,0.1618701893003234,0.27810588549125603,dirichlet_10,,
660,0.9666119321291735,0.8783068783068783,1.3571428571428572,7.0,0.8181818181818182,0.27319292893233516,0.29926277175210997,dirichlet_10,,
661,0.9846743295019157,0.9312169312169312,0.8571428571428571,5.0,0.8181818181818182,0.14805417032205093,0.2515923007699737,dirichlet_10,,
662,0.9874110563765736,0.9312169312169312,0.8571428571428571,4.0,1.0,0.10559717783582581,0.22239291316970886,dirichlet_10,,
663,0.9512862616310892,0.8412698412698412,1.7857142857142858,7.0,0.8181818181818182,0.29392680089655887,0.2783941317079138,dirichlet_10,,
664,0.9890530925013684,0.9312169312169312,0.8571428571428571,2.0,1.0,0.17579209351900726,0.2460125349241996,dirichlet_10,,
665,0.983032293377121,0.9259259259259259,0.8571428571428571,6.0,0.8181818181818182,0.2216728995343865,0.2984366276546716,dirichlet_10,,
666,0.9797482211275315,0.8835978835978835,1.2857142857142858,3.0,0.6666666666666666,0.25854252502753255,0.27910392467429035,dirichlet_10,,
667,0.9792008757525997,0.9047619047619047,1.1428571428571428,5.0,1.0,0.17745590133167685,0.27637691742005804,dirichlet_10,,
668,0.986863711001642,0.9206349206349207,0.9285714285714286,3.0,0.8181818181818182,0.2183275048587301,0.26701808919115,dirichlet_10,,
669,0.9759168035030105,0.8888888888888887,1.2142857142857142,5.0,0.8181818181818182,0.26265357288733077,0.3105526453488041,dirichlet_10,,
670,0.9874110563765736,0.9206349206349207,0.9285714285714286,3.0,0.8181818181818182,0.29151799054799526,0.28872126527902875,dirichlet_10,,
671,0.9797482211275315,0.8994708994708994,1.0,5.0,0.6666666666666666,0.21807798103092177,0.2539088712274292,dirichlet_10,,
672,0.9638752052545155,0.8624338624338624,1.5714285714285714,6.0,0.8181818181818182,0.3357061408355124,0.28311100853516147,dirichlet_10,,
673,0.9939792008757526,0.9576719576719577,0.5714285714285714,2.0,1.0,0.09572862645677116,0.2292190790967237,dirichlet_10,,
674,0.9594964422550629,0.8624338624338624,1.5714285714285714,7.0,0.8181818181818182,0.33200977333440074,0.3102493698619151,dirichlet_10,,
675,0.9731800766283524,0.8941798941798942,1.1428571428571428,6.0,0.8181818181818182,0.2666245334868328,0.2701536323126484,dirichlet_10,,
676,0.9611384783798578,0.857142857142857,1.5,8.0,0.8181818181818182,0.28140729775486373,0.27978549438827555,dirichlet_10,,
677,0.9950738916256158,0.9576719576719577,0.5,2.0,0.8181818181818182,0.11098765689995191,0.23369351035183597,dirichlet_10,,
678,0.939792008757526,0.857142857142857,1.5714285714285714,12.0,0.8181818181818182,0.27458477273931026,0.2927704552520075,dirichlet_10,,
679,0.9660645867542419,0.8518518518518519,1.5714285714285714,5.0,0.8181818181818182,0.25787909494934247,0.25423919085135227,dirichlet_10,,
680,0.9698960043787629,0.8518518518518519,1.5714285714285714,5.0,0.6666666666666666,0.31986665986615365,0.28723831926213594,dirichlet_10,,
681,0.990695128626163,0.9365079365079365,0.7142857142857143,3.0,0.6666666666666666,0.08755256788449209,0.22123247684038216,dirichlet_10,,
682,0.9841269841269842,0.9153439153439152,1.0,4.0,0.8181818181818182,0.1790100775591106,0.28526555430457623,dirichlet_10,,
683,0.9463601532567051,0.8253968253968254,1.8571428571428572,9.0,0.8181818181818182,0.2998364077271889,0.278344949607317,dirichlet_10,,
684,0.9808429118773946,0.91005291005291,1.0714285714285714,5.0,0.8181818181818182,0.20595376125108844,0.25962940242912824,dirichlet_10,,
685,0.9885057471264367,0.9259259259259259,0.7857142857142857,3.0,0.6666666666666666,0.09927286589340317,0.22142906969717047,dirichlet_10,,
686,0.9819376026272578,0.91005291005291,1.0,4.0,0.8181818181818182,0.2015853413562939,0.2582154017300148,dirichlet_10,,
687,0.9677066228790366,0.8783068783068783,1.2857142857142858,5.0,1.0,0.2069352743729612,0.2682483165976111,dirichlet_10,,
688,0.9890530925013684,0.9417989417989417,0.7142857142857143,4.0,1.0,0.10610054692079254,0.23124041429856762,dirichlet_10,,
689,0.9934318555008209,0.9523809523809524,0.5714285714285714,2.0,0.8181818181818182,0.09874589111324261,0.2293621016515679,dirichlet_10,,
690,0.9660645867542419,0.8677248677248677,1.4285714285714286,7.0,0.8181818181818182,0.26743648307267687,0.281995144984678,dirichlet_10,,
691,0.9934318555008209,0.9523809523809524,0.5714285714285714,2.0,1.0,0.105717578252853,0.24986644286875107,dirichlet_10,,
692,0.9950738916256158,0.9629629629629629,0.5,2.0,1.0,0.048508944899749634,0.21700364564961624,dirichlet_10,,
693,0.9819376026272578,0.9153439153439152,1.0,4.0,1.0,0.24394900272846728,0.27301068810415907,dirichlet_10,,
694,0.9967159277504104,0.9735449735449735,0.35714285714285715,2.0,1.0,0.04385030282530364,0.2094728335082422,dirichlet_10,,
695,0.9819376026272578,0.91005291005291,1.0714285714285714,4.0,0.8181818181818182,0.2261952194306097,0.26174885695022354,dirichlet_10,,
696,0.9600437876299945,0.8730158730158729,1.2857142857142858,9.0,0.6666666666666666,0.25786124549095346,0.30099302010959905,dirichlet_10,,
697,0.9693486590038315,0.8888888888888887,1.3571428571428572,6.0,0.8181818181818182,0.3093110483298762,0.29043794149184865,dirichlet_10,,
698,0.9896004378762999,0.9365079365079365,0.7857142857142857,3.0,0.8181818181818182,0.18012750220516466,0.24762960033993553,dirichlet_10,,
699,0.9901477832512315,0.9365079365079365,0.7857142857142857,3.0,0.8181818181818182,0.12348671960052279,0.24709263886203067,dirichlet_10,,
700,0.9857690202517788,0.9259259259259259,0.8571428571428571,5.0,0.8181818181818182,0.15232051160897533,0.2617347996415298,dirichlet_10,,
701,0.9567597153804049,0.8306878306878307,1.7142857142857142,7.0,0.8181818181818182,0.289367178869173,0.31956742904314667,dirichlet_10,,
702,0.9759168035030105,0.8994708994708994,1.1428571428571428,7.0,0.6666666666666666,0.21272170796058043,0.2765747941790981,dirichlet_10,,
703,0.9890530925013684,0.9365079365079365,0.7857142857142857,3.0,1.0,0.1456575392256595,0.25545585845093394,dirichlet_10,,
704,0.9917898193760263,0.947089947089947,0.6428571428571429,3.0,0.8181818181818182,0.13455271655620435,0.26473549589541645,dirichlet_10,,
705,0.9660645867542419,0.8677248677248677,1.3571428571428572,7.0,0.8181818181818182,0.16706547232265578,0.27076986797269964,dirichlet_10,,
706,0.9540229885057472,0.8465608465608466,1.7142857142857142,6.0,0.8181818181818182,0.37704277447621243,0.317184706873992,dirichlet_10,,
707,0.980295566502463,0.9047619047619047,1.0714285714285714,5.0,0.8181818181818182,0.1701095507274977,0.23980779438932812,dirichlet_10,,
708,0.9786535303776682,0.8888888888888887,1.1428571428571428,5.0,0.6666666666666666,0.3371700185538009,0.3042584197065783,dirichlet_10,,
709,0.9939792008757526,0.9576719576719577,0.5,2.0,0.8181818181818182,0.261455969484783,0.3307279847423915,dirichlet_10,,
710,0.9934318555008209,0.9523809523809524,0.5714285714285714,2.0,1.0,0.2224266639488229,0.26328073209061503,dirichlet_10,,
711,0.9781061850027366,0.8835978835978835,1.3571428571428572,4.0,0.6666666666666666,0.17799645179750326,0.2604625553589544,dirichlet_10,,
712,0.9841269841269842,0.9153439153439152,0.9285714285714286,4.0,0.8181818181818182,0.2002243509206071,0.2544087072555448,dirichlet_10,,
713,0.9655172413793103,0.8783068783068783,1.5,7.0,0.8181818181818182,0.23542100343905534,0.2719483900229538,dirichlet_10,,
714,0.9879584017515052,0.9259259259259259,0.8571428571428571,4.0,0.8181818181818182,0.19856428862236636,0.27383686626331927,dirichlet_10,,
715,0.9901477832512315,0.9417989417989417,0.7142857142857143,3.0,1.0,0.16129163982849906,0.24747886353436957,dirichlet_10,,
716,0.9928845101258894,0.9523809523809524,0.5714285714285714,3.0,0.8181818181818182,0.17968208001524785,0.26467439726413244,dirichlet_10,,
717,0.9688013136288999,0.8994708994708994,1.3571428571428572,8.0,0.8181818181818182,0.13686684741204075,0.23560036878456964,dirichlet_10,,
718,0.9600437876299945,0.8677248677248677,1.5,7.0,0.8181818181818182,0.22359484755974837,0.2567768133234183,dirichlet_10,,
719,0.8795840175150519,0.7248677248677248,2.642857142857143,12.0,0.8181818181818182,0.3268065141068556,0.3634032570534277,dirichlet_10,,
720,0.983032293377121,0.9206349206349207,0.7857142857142857,5.0,0.8181818181818182,0.14379847789540473,0.24040349345736842,dirichlet_10,,
721,0.9720853858784892,0.8835978835978835,1.3571428571428572,5.0,0.8181818181818182,0.19550978891489293,0.2444027633830742,dirichlet_10,,
722,0.983032293377121,0.9259259259259259,0.8571428571428571,6.0,0.8181818181818182,0.245463742627413,0.30118813720308807,dirichlet_10,,
