iteration,media_score,awards_score,expertise_score,face_score,communication_score
132,0.13464149411965307,0.4076442945021666,0.27954756943954395,0.17816664193863624,0.0
133,0.16178667168651908,0.42995004818252697,0.29055351996194356,0.11770976016901034,0.0
134,0.11756957912140575,0.4992705983251943,0.26209738690313766,0.12106243565026226,0.0
135,0.1460042151897355,0.44448974083035964,0.2639770729679146,0.14552897101199036,0.0
136,0.1641717727268606,0.3475615186753604,0.3316491760017238,0.15661753259605532,0.0
137,0.12783259215744847,0.47284425875347513,0.26898795321251395,0.1303351958765625,0.0
138,0.12163483996039066,0.4458366275217851,0.26853152952473797,0.1639970029930862,0.0
139,0.1447713852908725,0.5450852149184069,0.1890401793261469,0.12110322046457378,0.0
140,0.1242803818357842,0.4376802933611717,0.2853477420913029,0.15269158271174102,0.0
141,0.13738624405997737,0.42976155951616046,0.2707948694050145,0.16205732701884765,0.0
142,0.15996676703355248,0.457058387331846,0.23665985648704482,0.1463149891475567,0.0
143,0.17446374983705307,0.32426868635647627,0.3323975802498438,0.1688699835566268,0.0
144,0.2034932924576684,0.29852566523929674,0.30712153467254355,0.19085950763049145,0.0
145,0.12186255261425073,0.41456977980984516,0.31169457476653023,0.1518730928093739,0.0
146,0.13722950719191065,0.43407379393931284,0.29835196944583003,0.13034472942294648,0.0
147,0.1629943565877484,0.4238433480304477,0.2809152768267081,0.13224701855509594,0.0
148,0.16056007092033486,0.36779428276154613,0.29313416487771543,0.17851148144040357,0.0
149,0.13540151243427442,0.4730186774259404,0.24414520070591322,0.1474346094338721,0.0
150,0.17598082374007093,0.432172717385512,0.2784117364028435,0.11343472247157338,0.0
151,0.18596064821224131,0.12467351242049401,0.41381010366088644,0.2755557357063782,0.0
152,0.18373374486858735,0.29613773477175326,0.3319045800156482,0.18822394034401124,0.0
153,0.14522362377386852,0.44093078402177327,0.26587039120903677,0.1479752009953214,0.0
154,0.16033033238889918,0.4678601249495418,0.22884089340964106,0.14296864925191796,0.0
155,0.13851425138373558,0.43226550941100356,0.28183081023732287,0.1473894289679379,0.0
156,0.16014032296365358,0.3719134772093773,0.305677235380835,0.16226896444613412,0.0
157,0.12588069808834487,0.48583068110683253,0.22864388977410455,0.1596447310307181,0.0
158,0.17097837694205492,0.37440359813643215,0.31347827162841874,0.14113975329309425,0.0
159,0.13980927721220104,0.4384566599474181,0.2860026760540174,0.13573138678636348,0.0
160,0.15575602496466875,0.26375784904585364,0.348480958159955,0.2320051678295226,0.0
161,0.16460118200202706,0.31450410452825406,0.36070341918223764,0.16019129428748122,0.0
162,0.14463732242365282,0.36147117980964283,0.2935565877602881,0.20033491000641626,0.0
163,0.13210599658818367,0.434821669702858,0.28272000839964356,0.15035232530931486,0.0
164,0.17918299823755687,0.4232889323478927,0.25612306966088083,0.14140499975366966,0.0
165,0.1573023379017471,0.36690096280420675,0.3114805451013894,0.16431615419265666,0.0
166,0.18282086514811766,0.3755056820341602,0.29352334291282534,0.14815010990489674,0.0
167,0.1411917127750353,0.5059402851311954,0.2286195621095008,0.12424843998426872,0.0
168,0.12933380377453177,0.4580491411413276,0.280693772859719,0.13192328222442162,0.0
169,0.1515568428925299,0.5142932053158785,0.20175423093516473,0.13239572085642687,0.0
170,0.1582413680053888,0.4261722711829187,0.24491331219846024,0.1706730486132323,0.0
171,0.17587758557466732,0.40158006874404667,0.28272854235145667,0.1398138033298293,0.0
172,0.18070903843954356,0.3855544882648343,0.28916581884452797,0.14457065445109413,0.0
173,0.14596568861829293,0.47054720626203955,0.25778700421453127,0.12570010090513623,0.0
174,0.17083879851954037,0.45115069030831684,0.23711709501492484,0.140893416157218,0.0
175,0.14021371718590622,0.33397449381138505,0.3499050135626469,0.17590677544006178,0.0
176,0.13622477828603063,0.4337694942431938,0.2682769451231041,0.16172878234767143,0.0
177,0.13126873521943558,0.2889304572188808,0.33517846722197836,0.2446223403397054,0.0
178,0.1743491647401268,0.3615660115323861,0.28304942259336385,0.18103540113412325,0.0
179,0.13203204683619862,0.536194514330359,0.20703699552590255,0.12473644330753975,0.0
180,0.13303805093638113,0.4577022280879163,0.22713592155147852,0.18212379942422408,0.0
181,0.14688015410010902,0.44336578619631895,0.28427259890534584,0.12548146079822617,0.0
182,0.24017180072527736,0.34081054406813677,0.30201780159831343,0.11699985360827239,0.0
183,0.14762185167907696,0.348154783001105,0.3491486751096951,0.155074690210123,0.0
184,0.181194097919355,0.41877469887477536,0.2529732636302907,0.14705793957557894,0.0
185,0.13307270429283305,0.2916278333488858,0.3631643604268657,0.21213510193141558,0.0
186,0.24358511949726958,0.2540994236392034,0.3178294687926634,0.18448598807086367,0.0
187,0.17701190657650998,0.40980680308559614,0.2713679572300959,0.14181333310779795,0.0
188,0.14651166809663077,0.3565133929473817,0.31542796851728144,0.18154697043870605,0.0
189,0.14352645849118925,0.37478616966338596,0.29356362236850053,0.1881237494769244,0.0
190,0.1361996383208217,0.43182301836868886,0.2724578598960296,0.1595194834144599,0.0
191,0.18643309209285472,0.3184338992583541,0.3162007937623912,0.17893221488640002,0.0
192,0.13380476307948191,0.42558090544531846,0.30765428349030827,0.13296004798489128,0.0
193,0.1494922442861696,0.3361554645856194,0.3261600897538584,0.1881922013743526,0.0
194,0.10517893780427784,0.4644712910129796,0.2695994148080597,0.16075035637468282,0.0
195,0.1543776157528832,0.3427663800475475,0.33212045199888596,0.1707355522006834,0.0
196,0.15386831038681473,0.2895900161465389,0.37614540451334705,0.1803962689532993,0.0
197,0.16145060278786785,0.33074280590239064,0.2904392912716518,0.21736730003808977,0.0
198,0.15540290177821695,0.4234186667067975,0.32589440049166546,0.0952840310233201,0.0
199,0.16626128938976953,0.4233150552610079,0.2561982976919726,0.15422535765725007,0.0
200,0.1464424388886776,0.4264489655567203,0.27754926016964726,0.14955933538495492,0.0
201,0.19147541380599,0.43147083241651063,0.2729389279058392,0.10411482587166006,0.0
202,0.18447209612390236,0.3865738700979971,0.24683059413993927,0.18212343963816136,0.0
203,0.14526991236536596,0.40689079787675453,0.3087779829310049,0.13906130682687454,0.0
204,0.20292923240838884,0.297830188141022,0.35287409984357343,0.14636647960701565,0.0
205,0.22113831894266434,0.4429849729310205,0.20825966917090427,0.1276170389554109,0.0
206,0.15636229329392978,0.40640000595215897,0.3107682927694303,0.12646940798448106,0.0
207,0.10863739925187643,0.48819232486528014,0.2605367491436523,0.14263352673919105,0.0
208,0.10283379797046116,0.4477936889852391,0.2962244386059358,0.153148074438364,0.0
209,0.2834509012418947,0.19729135413752993,0.33480530865636166,0.18445243596421382,0.0
210,0.17103006724843323,0.46601272951144734,0.24908264932179794,0.11387455391832146,0.0
211,0.13485560049671336,0.40496135758381,0.27391738118934517,0.18626566073013157,0.0
212,0.1524041637311264,0.4117240098705435,0.3056528118559363,0.1302190145423938,0.0
213,0.15513128260923748,0.43339597048829287,0.2690296479399468,0.14244309896252286,0.0
214,0.16235300448511533,0.2862729357658983,0.3331365752491192,0.21823748449986713,0.0
215,0.1503732320880304,0.36052615553318973,0.29632403959101866,0.1927765727877611,0.0
216,0.16449205219574536,0.4187727274815774,0.2776450054323189,0.1390902148903583,0.0
217,0.12845378523895676,0.33123365674872746,0.31088086346648486,0.229431694545831,0.0
218,0.184816543686889,0.29239239608459255,0.3725101107327312,0.15028094949578724,0.0
219,0.16271425249180393,0.46517565234669306,0.21651440361105748,0.1555956915504455,0.0
220,0.15338690759185128,0.38887059860825485,0.297109991041274,0.16063250275862,0.0
221,0.1459137651458772,0.42148391000935387,0.2939915999173433,0.1386107249274257,0.0
222,0.1590003915921629,0.369583803205354,0.3559928071325258,0.11542299806995726,0.0
223,0.1497674317715301,0.3506456381091645,0.3035159079180729,0.19607102220123238,0.0
224,0.15305805637722503,0.45732968350965797,0.2500202534981291,0.139592006614988,0.0
225,0.2091194316632263,0.3447882237174724,0.2856945453252588,0.16039779929404244,0.0
226,0.15706717333050924,0.3906124767929287,0.29698031975463013,0.15534003012193182,0.0
227,0.17947493116319824,0.46579071645832293,0.22479855234513985,0.12993580003333913,0.0
228,0.11133676332806802,0.37219993432161946,0.359052913140476,0.15741038920983652,0.0
229,0.12650117881442002,0.34799800082440635,0.37893207941658646,0.14656874094458722,0.0
230,0.12943516451885828,0.4222760581590871,0.2792944269703894,0.16899435035166518,0.0
231,0.1698882491120201,0.4257996193259798,0.26883195522328124,0.13548017633871884,0.0
232,0.1503562142107337,0.4333305350171348,0.2829659644397844,0.1333472863323471,0.0
233,0.15401676508903672,0.45293442401323786,0.25254603486753896,0.1405027760301865,0.0
234,0.15665849905306406,0.3269782678242425,0.3761279618680199,0.14023527125467347,0.0
235,0.14053266637172326,0.39358089612425295,0.2882217904380293,0.1776646470659945,0.0
236,0.20335990874850687,0.2876465586148891,0.32356710042752473,0.18542643220907934,0.0
237,0.20047415658960777,0.36965658244805993,0.27050854454307693,0.1593607164192553,0.0
238,0.1699502102509012,0.39596733770064185,0.27979127956215827,0.15429117248629864,0.0
239,0.1259984320381072,0.3918053884081129,0.31927617844144174,0.16292000111233804,0.0
240,0.18998990657050066,0.42357384257863145,0.2508561892230546,0.1355800616278135,0.0
241,0.14215178454951344,0.36457874940705515,0.3053006071506327,0.18796885889279877,0.0
242,0.15048116633672592,0.47028052638566514,0.26729820777754654,0.1119400995000625,0.0
243,0.1465439482772755,0.4535301607764533,0.26080129771244226,0.13912459323382906,0.0
244,0.17094114646024433,0.34518753608838815,0.30749525023350566,0.1763760672178618,0.0
245,0.13914949790460876,0.2775870964917212,0.41679597025897885,0.16646743534469122,0.0
246,0.13814529807076922,0.46877564443473674,0.23743636950289462,0.15564268799159944,0.0
247,0.14959637400469844,0.4219786907261025,0.31313792720259964,0.11528700806659933,0.0
248,0.16294733553903118,0.4079899406694162,0.3033394304841845,0.12572329330736803,0.0
249,0.15211055147741462,0.42661273129045396,0.2666155107140211,0.15466120651811036,0.0
250,0.1560584585007677,0.4403461870695861,0.27830301089605197,0.12529234353359428,0.0
251,0.18585481088370706,0.3776896197129258,0.2892086096312556,0.14724695977211155,0.0
252,0.12564899552456965,0.4526080091262788,0.27978208759263956,0.14196090775651188,0.0
253,0.14808964215687842,0.4481545063832472,0.25319907555369836,0.15055677590617603,0.0
254,0.13067053048043498,0.42928330447185736,0.28487835576421133,0.15516780928349633,0.0
255,0.1819909689330835,0.3050820323014561,0.3816949904580478,0.13123200830741252,0.0
256,0.16368544101583987,0.4013076777829538,0.28365826210890466,0.15134861909230163,0.0
257,0.14983811482895615,0.4312831182669184,0.2451642335677492,0.1737145333363762,0.0
258,0.18240352651834063,0.4019149690073075,0.30308870507798635,0.11259279939636554,0.0
259,0.13503555626402106,0.41029080784746386,0.2821087661940812,0.17256486969443377,0.0
260,0.1272961747615941,0.5155577521371123,0.20476937887513327,0.15237669422616032,0.0
261,0.15156901847559517,0.43049977375629916,0.2919191521015696,0.12601205566653625,0.0
262,0.2325051055416555,0.0,0.5233028298651847,0.24419206459315979,0.0
263,0.15615494063459165,0.3506799179661278,0.3340633760455371,0.15910176535374349,0.0
264,0.12387994510411472,0.4499875072972753,0.26136486104487155,0.1647676865537384,0.0
265,0.21304179674337423,0.23186644695574643,0.3804228292307754,0.1746689270701038,0.0
266,0.15681246315579225,0.43300319269034887,0.2482469593142995,0.1619373848395594,0.0
267,0.1429444118486543,0.4209412190967644,0.27959096967066605,0.15652339938391524,0.0
268,0.12654603195496456,0.3495553079587107,0.36018997112847045,0.1637086889578543,0.0
269,0.15738229694875505,0.37050682394706064,0.31868537699604554,0.1534255021081387,0.0
270,0.12929369108606198,0.4837659986138611,0.23797562106235273,0.14896468923772402,0.0
271,0.18870531080370379,0.3340681447279793,0.29426258730027743,0.1829639571680395,0.0
272,0.16363739117855716,0.5177186773556998,0.20415674862412184,0.11448718284162109,0.0
273,0.14511552829208985,0.4013969553930761,0.29493550190695167,0.15855201440788227,0.0
274,0.16066820644766314,0.3281958591922222,0.32012240997657326,0.1910135243835414,0.0
275,0.16043971025572887,0.49933921552795174,0.23093073448359805,0.10929033973272141,0.0
276,0.1722825885757555,0.43635381829507924,0.24184064684177195,0.14952294628739343,0.0
277,0.1475392471491448,0.4957511613087103,0.21154753240762544,0.1451620591345195,0.0
278,0.1728882164073266,0.4532103581183283,0.22812617694685183,0.14577524852749324,0.0
279,0.16810482456796152,0.33106667226125674,0.35721989667758647,0.14360860649319515,0.0
280,0.122154035012461,0.46485823384052755,0.23416989645919215,0.1788178346878193,0.0
281,0.14740375869070244,0.4448225108669775,0.2553236462124791,0.152450084229841,0.0
282,0.1512287987218048,0.42062120703310474,0.2939075185526407,0.13424247569244988,0.0
283,0.14688653075091182,0.416555322857241,0.2779277716631516,0.15863037472869562,0.0
284,0.13648973470515532,0.5256418279963748,0.18175873124519665,0.15610970605327326,0.0
285,0.133957597883691,0.42826034971692317,0.2740530557841948,0.16372899661519114,0.0
286,0.15376965956342104,0.33441298231549244,0.3644748655995072,0.14734249252157933,0.0
287,0.16147157190622047,0.4948962937110226,0.21229396813609397,0.13133816624666297,0.0
288,0.1820300646436215,0.29592125042931466,0.37026355165669933,0.15178513327036441,0.0
289,0.1401594828834859,0.5031728376526382,0.24684406336870035,0.10982361609517548,0.0
290,0.1183349277868256,0.5107417722378462,0.2359865092680746,0.1349367907072536,0.0
291,0.1386113027515909,0.4332141943260085,0.25616733952601367,0.17200716339638691,0.0
292,0.1331306244472096,0.4390447907610073,0.2592262576402381,0.16859832715154494,0.0
293,0.17432222023037117,0.30416105639769797,0.3360332577319762,0.1854834656399547,0.0
294,0.13916724072801984,0.4094350645280615,0.31954273331117455,0.13185496143274414,0.0
295,0.13274192773932647,0.47182729841524584,0.2663564174401524,0.12907435640527537,0.0
296,0.21299505873991753,0.32361325700300586,0.32079895180370305,0.14259273245337345,0.0
297,0.10576923542466825,0.4788998263296452,0.28048022078917134,0.13485071745651514,0.0
298,0.15376005043238639,0.4446595091670466,0.25524652110233,0.146333919298237,0.0
299,0.10187306910968655,0.5299700997918707,0.22047948496647185,0.14767734613197095,0.0
300,0.17189472864826819,0.4540445815273016,0.23051782851968464,0.14354286130474553,0.0
301,0.13925187624230223,0.4330108385524772,0.26451071550500804,0.16322656970021254,0.0
302,0.1866238504207553,0.20175510259722176,0.42601938751973634,0.18560165946228643,0.0
303,0.16463669040632992,0.36842601392881974,0.31593479884774567,0.1510024968171046,0.0
304,0.21436796198202412,0.441937106995078,0.22348511799283563,0.12020981303006237,0.0
305,0.11751630035001016,0.4015780842013547,0.29480547727731404,0.186100138171321,0.0
306,0.15661108139778374,0.46205664793898876,0.24872574699069064,0.13260652367253678,0.0
307,0.22026223515824128,0.33710529072156425,0.296045849854681,0.1465866242655135,0.0
308,0.19687938325383775,0.48219017666632796,0.2058898085301981,0.11504063154963622,0.0
309,0.14452097460487442,0.43375472797765025,0.26800075230968146,0.15372354510779393,0.0
310,0.15276892318678442,0.5017593333430049,0.22014666793219362,0.12532507553801708,0.0
311,0.19702424329132084,0.4289832764845959,0.2589063309006888,0.11508614932339443,0.0
312,0.10888796193659643,0.5115954120829261,0.23822890679617453,0.1412877191843028,0.0
313,0.1575948923438354,0.4549622851671426,0.24469621293572064,0.14274660955330146,0.0
314,0.1136740680956489,0.41678700341601793,0.29190929295367574,0.17762963553465735,0.0
315,0.13920722693768978,0.3969120329201201,0.2797222354237165,0.18415850471847384,0.0
316,0.12374582482101634,0.4948616424282827,0.21744194544597434,0.16395058730472675,0.0
317,0.20958806654287568,0.4976505931645374,0.20151868865840708,0.09124265163417983,0.0
318,0.14429383293595993,0.4164064453488139,0.30485550741173806,0.13444421430348819,0.0
319,0.16034874356905107,0.3189203754590276,0.3648969383292828,0.15583394264263845,0.0
320,0.18963210182501875,0.2629194175607639,0.3729378093520989,0.1745106712621183,0.0
321,0.19696554089818574,0.42191992050132143,0.23331000070303556,0.14780453789745712,0.0
322,0.1598553485552296,0.342670903968245,0.3236282374269669,0.1738455100495586,0.0
323,0.2042951914763707,0.1772460666382962,0.41632951811383334,0.20212922377149975,0.0
324,0.1352973439890022,0.48180967695418875,0.23356245776297935,0.14933052129382973,0.0
325,0.16973280934640464,0.30001364151297283,0.3306038759044336,0.19964967323618898,0.0
326,0.14968662254836795,0.3646701108188942,0.3436438226509527,0.14199944398178507,0.0
327,0.1856571409071365,0.47984174448210304,0.21046803115992313,0.1240330834508372,0.0
328,0.17482389292387665,0.32299134246159483,0.30258249045420704,0.19960227416032153,0.0
329,0.17341016952644261,0.39521090561520383,0.288833078456883,0.14254584640147058,0.0
330,0.16810312087012022,0.39907182831913773,0.2917247787854927,0.14110027202524927,0.0
331,0.22022020741240236,0.421397753711882,0.24223077008228042,0.11615126879343513,0.0
332,0.20009735398678521,0.3525941492193518,0.28908531108073254,0.15822318571313057,0.0
