feature,std,conflict,information,weight
awards_score,0.12936637093552966,2.958948123152191,0.3827883804786956,0.2686552325991601
expertise_score,0.11628156260501353,2.810607310080095,0.3268218098851872,0.22937579568999003
face_score,0.0672539280249462,3.3254974682099006,0.22365276737412948,0.15696789480705436
communication_score,0.16194961738586655,3.0353163898321855,0.4915683279783722,0.3450010769037955
