feature,std,conflict,information,weight
media_score,0.07244272187637187,2.8547578402348757,0.20680642824452714,0.15983348957109772
awards_score,0.12936637093552966,2.9532730730246985,0.3820542198388247,0.29527640741418143
face_score,0.0672539280249462,3.5183707182787503,0.23662425105219734,0.1828786468769791
communication_score,0.16194961738586655,2.8922687200456085,0.4684018125884963,0.3620114561377418
