ticker,media_score,awards_score,expertise_score,face_score,communication_score,index_equal,index_critic,company_finance,age,industry_raw,ticker_raw,employees_2024,employees_2025,fixed_assets_2024,fixed_assets_2025,assets_2024,assets_2025,debt_2024,debt_2025,roa_2024,roa_2025,Цена акций на начало 2024,Цена акций на конец 2024,Дивиденды 2024,stock_return_2024,Цена акций на начало 2025,Цена акций на конец 2025,Дивиденды 2025,stock_return_2025,state_2024,state_2025,leverage_2024,leverage_2025,fixed_assets_ratio_2024,fixed_assets_ratio_2025,log_assets_2024,log_employees_2024,industry_group,media_score_10,awards_score_10,expertise_score_10,face_score_10,communication_score_10,index_equal_10,index_critic_10,roa_2025_w,stock_return_2025_w
BELU,59.91588146247651,6.539100615683147,50.484072516959166,44.705845772279034,,,,"ПАО ""НоваБев Групп""",26,"Перегонка, очистка и смешивание спиртов",BELU,14000.0,15000.0,13164000000.0,13574000000.0,122900000000.0,128300000000.0,34400000000.0,37600000000.0,0.037,0.04,5534.0,512.0,37.5,-0.9,508.0,407.8,30.0,-0.14,0,0,0.27990236,0.293063133,0.10711147,0.105798909,25.5346368535184,9.546812608597396,Прочие,5.9915881462476515,0.6539100615683147,5.048407251695917,4.470584577227903,,,,0.04,-0.14
BSPB,65.10593102523819,0.0,55.95159923120128,,,,,"ПАО ""Банк ""Санкт-Петербург""",35,Денежное посредничество прочее,BSPB,4819.0,5184.0,19505000000.0,21380000000.0,1137000000000.0,1306000000000.0,,,,,223.0,369.2,56.98,0.91,361.19,308.56,42.84,-0.03,0,0,,,0.01715479,0.016370597,27.75941433069695,8.480321716640333,Денежное посредничество прочее,6.510593102523819,0.0,5.595159923120128,,,,,,-0.03
CBOM,56.5473363449298,0.0,72.54222745245131,37.02836907587439,50.0,43.22358657465111,42.43080716318507,"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""",33,Денежное посредничество прочее,CBOM,7779.0,6338.0,17149000000.0,17724000000.0,5009000000000.0,4874000000000.0,,,0.004,,8.092,10.247,0.0,0.27,9.97,6.065,0.0,-0.39,0,0,,,0.00342364,0.003636438,29.242257410304028,8.959183074206774,Денежное посредничество прочее,5.65473363449298,0.0,7.254222745245132,3.7028369075874386,5.0,4.322358657465111,4.243080716318508,,-0.39
CHMF,63.87927873577798,37.81520977582006,67.64908753278867,,,,,"ПАО ""СЕВЕРСТАЛЬ""",32,Производство листового горячекатаного стального проката,CHMF,,,286122000000.0,397216000000.0,794034000000.0,846546000000.0,355343000000.0,295099000000.0,0.132,0.1375,1427.0,1337.4,118.42,0.02,1288.6,962.2,0.0,-0.25,0,0,0.447516672,0.348591569,0.36034022,0.469220033,27.400392118435438,,Прочие,6.387927873577798,3.781520977582006,6.764908753278867,,,,,0.1375,-0.25
CHMK,50.34387423108457,0.0,54.67442538515914,45.30560269797596,,,,"ПАО ""ЧМК""",33,Производство сортового горячекатаного проката и катанки,CHMK,,,65250798000.0,70313663000.0,296823000000.0,316609000000.0,220550000000.0,253693000000.0,-0.0236,-0.0633,9675.0,6060.0,0.0,-0.37,6565.0,4375.0,0.0,-0.33,0,0,0.743035776,0.801280131,0.21983077,0.222083409,26.416401838498643,,Прочие,5.034387423108457,0.0,5.467442538515914,4.530560269797595,,,,-0.0633,-0.33
CIAN,60.62802267115351,11.38351243484765,50.431635546674755,49.989173035821,100.0,54.48646873769939,57.769951935635454,Cian PLC,24,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",CIAN,1070.0,934.0,85000000.0,94000000.0,13100000000.0,10100000000.0,0.0,0.0,0.13,0.264,658.4,527.4,0.0,-0.2,510.6,,104.0,,0,0,0.0,0.0,0.00648855,0.009306931,23.295878067153517,6.975413927455952,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",6.062802267115351,1.1383512434847651,5.043163554667475,4.9989173035820995,10.0,5.448646873769939,5.776995193563545,0.264,
DATA,56.114794868159365,4.5534049739390605,36.1156578164827,58.15505207100187,100.0,50.9877819459166,53.87762811617066,"ПАО ""Группа Аренадата""",9,Разработка компьютерного программного обеспечения,DATA,632.0,836.0,73086000.0,90882000.0,4430000000.0,8960000000.0,77000000.0,73000000.0,0.44,0.298,,134.44,3.43,,135.22,78.44,6.43,-0.37,0,0,0.01738149,0.008147321,0.01649797,0.01014308,22.211665421003456,6.448889394146858,Разработка компьютерного программного обеспечения,5.611479486815936,0.45534049739390603,3.6115657816482702,5.815505207100187,10.0,5.09877819459166,5.387762811617066,0.298,-0.37
DELI,56.127854112984664,12.09610384326798,46.79763521309721,52.925464277641275,100.0,53.58941148939823,57.018596964071776,"ПАО ""Каршеринг Руссия""",10,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,DELI,2538.0,2340.0,15316000000.0,13308000000.0,39900000000.0,36000000000.0,31400000000.0,31200000000.0,0.0,-0.104,,219.0,1.0,,213.35,109.2,0.0,-0.49,0,0,0.786967419,0.866666667,0.38385965,0.369666667,24.40964216084223,7.839131648274333,Прочие,5.612785411298466,1.209610384326798,4.679763521309721,5.292546427764128,10.0,5.358941148939823,5.701859696407178,-0.104,-0.49
DIAS,55.42319722436923,0.0,41.62211215134148,,100.0,,,"ПАО ""Диасофт""",34,Разработка компьютерного программного обеспечения,DIAS,2443.0,2214.0,280569000.0,294412.0,8550000000.0,8520000000.0,0.0,461000000.0,0.281,0.13,,4260.0,171.9,,4365.0,1693.5,200.0,-0.57,0,0,0.0,0.054107981,0.03281509,3.45554e-05,22.86919711989508,7.8009820712577405,Разработка компьютерного программного обеспечения,5.542319722436924,0.0,4.162211215134148,,10.0,,,0.13,-0.57
DVEC,55.74736518544253,6.071206631918747,30.18024602093358,,100.0,,,"ПАО ""ДЭК""",19,Торговля электроэнергией,DVEC,,,5363028000.0,6732455000.0,38164666000.0,38374624000.0,16843386000.0,16624871000.0,0.1143,0.0866,3.424,2.15,0.167,-0.32,2.151,1.788,0.104,-0.12,1,1,0.441334558,0.433225639,0.14052338,0.175440286,24.365175950684687,,Прочие,5.5747365185442534,0.6071206631918746,3.018024602093358,,10.0,,,0.0866,-0.12
ELFV,57.12779666666798,0.0,40.0773547523408,,100.0,,,"ПАО ""ЭЛ5-Энерго""",21,Производство электроэнергии,ELFV,1527.0,2100.0,55680516000.0,63947218000.0,73700000000.0,81300000000.0,30800000000.0,23100000000.0,0.062,0.132,0.6916,0.5184,0.0,-0.25,0.5206,0.493,0.0,-0.05,0,0,0.417910448,0.284132841,0.75550225,0.786558647,25.0232686361417,7.3310603052186325,Прочие,5.7127796666667985,0.0,4.00773547523408,,10.0,,,0.132,-0.05
ENPG,56.49315688583775,16.166808156969118,45.517257279203406,52.23831961004878,100.0,54.083108386411816,57.6172127080792,"МКПАО ""ЭН+ ГРУП""",23,Деятельность холдинговых компаний,ENPG,93486.0,95331.0,1044760000000.0,1069280000000.0,2503000000000.0,2568000000000.0,980800000000.0,1034000000000.0,0.036,0.014,448.8,348.2,0.0,-0.22,351.1,451.45,0.0,0.29,0,0,0.39184978,0.402647975,0.41740268,0.41638659,28.548511128378184,11.445566971445409,Деятельность холдинговых компаний,5.6493156885837745,1.616680815696912,4.55172572792034,5.223831961004878,10.0,5.408310838641182,5.76172127080792,0.014,0.29
ETLN,57.77830650146414,8.407415077306903,54.749212802166426,46.79241309427809,100.0,53.54546949504311,57.166544421454816,ETALON GROUP PLC,38,Деятельность холдинговых компаний,ETLN,6330.0,7123.0,7259000000.0,8803000000.0,336400000000.0,380200000000.0,176600000000.0,222500000000.0,-0.006,-0.059,84.7,54.82,0.0,-0.35,54.24,38.8,0.0,-0.28,0,0,0.524970273,0.585218306,0.02157848,0.023153603,26.541566765045204,8.753055515138222,Деятельность холдинговых компаний,5.777830650146414,0.8407415077306902,5.474921280216643,4.679241309427809,10.0,5.354546949504311,5.716654442145481,-0.059,-0.28
EUTR,59.08096097140045,0.0,48.319565166171465,50.379272619028235,100.0,51.55595975132003,54.64160999827376,"ПАО ""ЕвроТранс""",28,Торговля розничная моторным топливом в специализированных магазинах,EUTR,1433.0,1756.0,25768551000.0,39618427000.0,103900000000.0,141100000000.0,48800000000.0,66800000000.0,0.053,0.034,260.0,119.0,27.49,-0.44,117.9,147.2,20.35,0.42,0,0,0.469682387,0.473423104,0.248013,0.280782615,25.366694735051592,7.267525427828172,Прочие,5.908096097140045,0.0,4.831956516617146,5.037927261902824,10.0,5.1555959751320035,5.464160999827376,0.034,0.42
FEES,57.98637125179917,8.945222220121401,46.52149504295912,42.85381768950749,100.0,51.261381240877434,55.06499393913846,"ПАО ""РОССЕТИ""",24,Передача электроэнергии,FEES,,,1057380000000.0,1194380000000.0,1937340000000.0,2203310000000.0,733738000000.0,899458000000.0,-0.1455,0.0484,0.1117,0.07732,0.0,-0.31,0.0763,0.07082,0.0,-0.07,1,1,0.378735038,0.408229805,0.54578772,0.542082652,28.292337014118782,,Передача электроэнергии,5.798637125179917,0.8945222220121402,4.652149504295911,4.2853817689507485,10.0,5.126138124087744,5.506499393913846,0.0484,-0.07
FESH,57.59759508820191,0.0,53.7822746518333,51.2537676544228,100.0,52.5267274788916,55.69544548723342,"ПАО ""ДВМП""",30,Перевозка сухих сыпучих грузов морскими судами заграничного плавания,FESH,313.0,344.0,7523931000.0,8175688000.0,65798660000.0,65503582000.0,42953510000.0,46872673000.0,-0.0055,-0.0643,81.27,62.4,0.0,-0.23,59.14,52.97,0.0,-0.1,1,1,0.6528022,0.715574196,0.11434778,0.124812838,24.909865310328676,5.746203190540153,Прочие,5.759759508820191,0.0,5.37822746518333,5.12537676544228,10.0,5.25267274788916,5.569544548723342,-0.0643,-0.1
FIVE,51.53408384087806,26.4316973409724,57.194469365715115,61.85309901321753,100.0,59.402669912156625,63.03888533924032,Икс 5 Ритейл Груп Н.В.,19,Деятельность головных офисов,FIVE,417058.0,411000.0,421511000000.0,513535000000.0,1843000000000.0,1925000000000.0,288700000000.0,407000000000.0,0.06,0.049,2222.5,,648.0,-0.71,,,613.0,,0,0,0.156646772,0.211428571,0.22870917,0.266771429,28.242415794616235,12.940980579838016,Деятельность головных офисов,5.153408384087806,2.6431697340972398,5.7194469365715115,6.185309901321753,10.0,5.940266991215663,6.303888533924033,0.049,
FIXP,65.32497172618991,0.0,34.31022837476299,53.42837374203986,100.0,50.612714768598565,53.00687439650302,Фикс Прайс Груп Лтд,18,Деятельность холдинговых компаний,FIXP,40766.0,45234.0,29175000000.0,35897000000.0,123600000000.0,142600000000.0,18300000000.0,12600000000.0,0.173,0.078,295.1,171.4,0.373,-0.42,168.7,,0.11,,0,0,0.148058252,0.088359046,0.23604369,0.251732118,25.54031638197,10.615603679643675,Деятельность холдинговых компаний,6.532497172618991,0.0,3.4310228374762994,5.342837374203986,10.0,5.061271476859856,5.300687439650302,0.078,
FLOT,72.34427847667074,0.0,45.598991415808264,43.15324548313875,,,,"ПАО ""Совкомфлот""",37,Деятельность морского грузового транспорта,FLOT,,105.0,,,679700000000.0,542500000000.0,135500000000.0,145300000000.0,0.068,-0.096,149.3,99.28,0.0,-0.34,95.21,76.19,4.87,-0.15,1,1,0.199352656,0.267834101,,,27.244917361299002,,Прочие,7.234427847667074,0.0,4.559899141580827,4.315324548313875,,,,-0.096,-0.15
GAZP,64.26890370593162,2.0697295336086636,51.4596788409585,51.467568415980566,100.0,53.85317609929587,56.57587871638667,"ПАО ""ГАЗПРОМ""",33,Торговля оптовая природным (естественным) газом,GAZP,29509.0,,14557200000000.0,14718900000000.0,26162800000000.0,25736300000000.0,9832470000000.0,9304110000000.0,-0.041,0.0004,161.44,133.12,0.0,-0.18,128.66,125.36,0.0,-0.03,1,1,0.375818143,0.361516421,0.55640786,0.571911641,30.895359670429,10.292450580544786,Прочие,6.426890370593162,0.20697295336086635,5.1459678840958505,5.146756841598057,10.0,5.385317609929587,5.6575878716386665,0.0004,-0.03
GEMC,51.01055672530344,0.0,19.923864489253212,58.15515350368304,100.0,45.81791494364794,48.87306458740079,МКПАО ЮМГ,36,Деятельность холдинговых компаний,GEMC,1492.0,3244.0,10116689774.0,21063103444.0,38800000000.0,61600000000.0,5540000000.0,12100000000.0,0.267,0.174,,757.1,0.0,,756.6,846.5,0.0,0.12,0,0,0.142783505,0.196428571,0.26073943,0.341933497,24.381686083575637,7.307872780763706,Деятельность холдинговых компаний,5.101055672530344,0.0,1.9923864489253211,5.815515350368304,10.0,4.581791494364794,4.887306458740079,0.174,0.12
GLTR,48.77642272327147,4.527069657011409,45.40705091998934,66.74338236547645,50.0,43.09078513314974,41.092291738678036,Глобалтранс Инвестмент ПЛС,21,Деятельность холдинговых компаний,GLTR,,,,,,,,,,,650.0,,,,,,,,0,0,,,,,,,Деятельность холдинговых компаний,4.877642272327147,0.4527069657011409,4.540705091998934,6.674338236547645,5.0,4.309078513314974,4.109229173867804,,
GMKN,63.48695680579329,36.08488067145302,48.29054033150353,33.321688468800744,100.0,56.23681325551012,60.864561294556395,"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""",29,Производство никеля,GMKN,78700.0,,832893000000.0,878375000000.0,2085120000000.0,2173440000000.0,1589090000000.0,1505060000000.0,0.062,0.0665,,115.5,0.0,,112.68,149.46,0.0,0.33,0,0,0.762106021,0.692480387,0.39944527,0.404140653,28.36584752347998,11.273398434405495,Прочие,6.348695680579329,3.608488067145302,4.829054033150353,3.3321688468800743,10.0,5.623681325551012,6.086456129455639,0.0665,0.33
HEAD,53.91530815579373,13.078201231366291,44.19911505021361,55.79999509582,100.0,53.39852390663873,56.82741995176848,"МКПАО ""Хэдхантер""",25,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",HEAD,,,930126000.0,2153761000.0,24500000000.0,34900000000.0,1500000000.0,5000000.0,0.998,0.596,,3710.0,907.0,,3626.0,2912.0,466.0,-0.07,0,0,0.06122449,0.000143266,0.03796433,0.06171235,23.921938954497094,,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",5.391530815579373,1.307820123136629,4.419911505021361,5.5799995095820005,10.0,5.339852390663873,5.6827419951768485,0.596,-0.07
HNFG,54.78942861595442,0.0,37.49232493704498,59.2383619114317,100.0,50.30402309288622,53.12273483635608,"ПАО ""ЭЙЧ ЭФ ДЖИ""",32,Торговля розничная одеждой в специализированных магазинах,HNFG,2267.0,2527.0,4022733000.0,6061991000.0,22600000000.0,26500000000.0,2060000000.0,2710000000.0,0.142,0.086,568.9,611.6,39.62,0.14,603.0,517.2,32.0,-0.09,0,0,0.091150442,0.102264151,0.17799704,0.228754377,23.84121574322465,7.726212650507529,Прочие,5.478942861595442,0.0,3.749232493704498,5.92383619114317,10.0,5.030402309288622,5.312273483635608,0.086,-0.09
HYDR,54.48805954511331,0.0,27.085203421778857,34.98939231719343,100.0,43.31253105681712,47.50048605512558,"ПАО ""РУСГИДРО""",21,"Производство электроэнергии гидроэлектростанциями, в том числе деятельность по обеспечению работоспособности электростанций",HYDR,,,714172000000.0,974624000000.0,1317970000000.0,1552960000000.0,562166000000.0,729720000000.0,-0.0108,0.0466,0.7328,0.5206,0.0,-0.29,0.514,0.4143,0.0,-0.19,1,1,0.426538346,0.469890391,0.54187121,0.627592208,27.90711378998957,,Прочие,5.4488059545113305,0.0,2.7085203421778856,3.498939231719343,10.0,4.3312531056817125,4.750048605512558,0.0466,-0.19
IRAO,61.53545078828197,10.616228546408344,50.03287293524312,44.080509740510536,100.0,53.25301240208879,56.79377683662559,"ПАО ""ИНТЕР РАО""",23,Торговля электроэнергией,IRAO,,,2055453000.0,2586627000.0,806734000000.0,754533000000.0,336535000000.0,284644000000.0,0.0487,0.0452,4.0095,3.729,0.3538,0.02,3.7455,3.095,0.3214,-0.09,1,1,0.417157638,0.377245385,0.00254787,0.003428116,27.416259835019897,,Прочие,6.153545078828197,1.0616228546408344,5.003287293524312,4.408050974051053,10.0,5.325301240208879,5.679377683662559,0.0452,-0.09
IVAT,63.681396921008904,0.0,38.49529042470968,52.4252294004681,100.0,50.92038334923734,53.51079881636274,"ПАО ""ИВА""",8,Разработка компьютерного программного обеспечения,IVAT,380.0,481.0,258574000.0,276118000.0,6990000000.0,8590000000.0,510000000.0,508000000.0,0.271,0.165,,198.9,0.0,,201.6,167.35,0.0,-0.17,0,0,0.072961373,0.059138533,0.03699199,0.032144121,22.66774639319213,5.940171252720432,Разработка компьютерного программного обеспечения,6.368139692100891,0.0,3.849529042470968,5.242522940046809,10.0,5.092038334923734,5.351079881636274,0.165,-0.17
KAZT,56.34515821469196,8.756548026805886,49.41739030672249,48.83412165933572,100.0,52.67064364151122,56.25491380966541,"ПАО ""КУЙБЫШЕВАЗОТ""",33,Производство азотных минеральных или химических удобрений,KAZT,,,40571672000.0,41649623000.0,115408000000.0,117643000000.0,22938886000.0,18117169000.0,0.0477,0.0709,639.6,459.0,9.5,-0.27,479.0,417.4,4.0,-0.12,0,0,0.198764212,0.154001212,0.35155135,0.354033922,25.471739512707728,,Прочие,5.634515821469196,0.8756548026805886,4.941739030672249,4.8834121659335725,10.0,5.267064364151122,5.625491380966541,0.0709,-0.12
KZOS,64.09319456460128,0.0,51.85951460276167,,100.0,,,"ПАО ""КАЗАНЬОРГСИНТЕЗ""",32,Производство пластмасс и синтетических смол в первичных формах,KZOS,,,106276000000.0,139327000000.0,143850000000.0,173146000000.0,32690409000.0,62075665000.0,0.0928,0.046,110.0,79.4,4.15,-0.24,80.5,66.4,2.85,-0.14,0,0,0.227252952,0.358515531,0.73879398,0.804679579,25.692036926943967,,Прочие,6.4093194564601275,0.0,5.185951460276167,,10.0,,,0.046,-0.14
LEAS,58.11586712880895,22.7670248696953,50.06782079442586,,100.0,,,"ПАО ""ЛК ""Европлан""",26,Деятельность по финансовой аренде (лизингу/сублизингу),LEAS,3117.0,2958.0,4600202000.0,4348575000.0,302100000000.0,205300000000.0,226700000000.0,135900000000.0,0.049,0.025,,714.0,79.0,,691.0,546.3,58.0,-0.13,0,0,0.75041377,0.66195811,0.01522741,0.021181564,26.434023925339037,8.044626279767337,Прочие,5.811586712880895,2.2767024869695303,5.006782079442586,,10.0,,,0.025,-0.13
LENT,60.390581236295,45.5340497393906,48.74990918088772,,100.0,,,"МКПАО ""Лента""",32,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",LENT,66717.0,76598.0,2576806000.0,709522000.0,495400000000.0,604500000000.0,107900000000.0,9900000000.0,0.049,0.063,677.0,1195.0,0.0,0.77,1178.0,1984.5,0.0,0.68,0,0,0.217803795,0.016377171,0.00520147,0.001173734,26.92863135400167,11.10821507199294,Прочие,6.0390581236295,4.5534049739390605,4.874990918088772,,10.0,,,0.063,0.68
LKOH,63.124868978656494,0.0,55.61214964352712,,,,,"ПАО ""ЛУКОЙЛ""",33,Производство жидкого топлива,LKOH,,,5448939000.0,5612934000.0,2863930000000.0,2724370000000.0,1523990000000.0,1614190000000.0,0.2633,0.1445,6803.5,7235.0,1055.0,0.22,7122.0,5908.5,655.0,-0.08,0,0,0.53213162,0.592499044,0.00190261,0.002060268,28.683215923387472,,Прочие,6.312486897865649,0.0,5.561214964352712,,,,,0.1445,-0.08
LSNGP,61.53855688512,3.502619210722354,42.588216774779795,42.36228018239411,100.0,49.99833461060325,53.428078679050195,"ПАО ""Ленэнерго""",139,Передача электроэнергии и технологическое присоединение к распределительным электросетям,LSNGP,8135.0,,232546000000.0,265610000000.0,299200000000.0,345700000000.0,28200000000.0,28800000000.0,0.071,0.101,189.15,214.15,0.428,0.13,211.7,302.15,0.538,0.43,1,1,0.094251337,0.083309228,0.77722677,0.768326138,26.424378083046733,9.003931019653137,Прочие,6.153855688512,0.3502619210722354,4.25882167747798,4.2362280182394105,10.0,4.999833461060325,5.3428078679050195,0.101,0.43
LSRG,56.175777508400614,4.009431185717002,49.786525025931866,,,,,"ПАО ""ГРУППА ЛСР""",20,Деятельность холдинговых компаний,LSRG,,,185146000.0,45869000.0,249948000000.0,302836000000.0,116228000000.0,167543000000.0,0.2268,0.0348,655.4,835.4,78.0,0.39,828.8,644.6,78.0,-0.13,0,0,0.465007658,0.553244853,0.00074074,0.000151465,26.244518733173656,,Деятельность холдинговых компаний,5.617577750840061,0.4009431185717002,4.978652502593187,,,,,0.0348,-0.13
MAGN,62.77064038455721,21.610125550363204,50.695328965131395,,0.0,,,"ПАО ""ММК""",33,Производство листового горячекатаного стального проката,MAGN,,,371922000000.0,365062000000.0,804138000000.0,790818000000.0,201699000000.0,166521000000.0,0.1125,0.0264,52.76,39.195,2.494,-0.21,38.14,28.55,0.0,-0.25,0,0,0.250826188,0.210567834,0.46250999,0.461625805,27.413036733187656,,Прочие,6.2770640384557215,2.1610125550363204,5.06953289651314,,0.0,,,0.0264,-0.25
MBNK,57.21868271473403,0.0,69.45843925797828,,100.0,,,"ПАО ""МТС-Банк""",32,Денежное посредничество прочее,MBNK,6122.0,5937.0,13477000000.0,15724000000.0,602500000000.0,7545000000000.0,,,,,,1311.5,89.31,,1282.5,1322.5,96.12,0.11,0,0,,,0.02236846,0.002084029,27.12435350231122,8.719644119505357,Денежное посредничество прочее,5.721868271473403,0.0,6.945843925797829,,10.0,,,,0.11
