ticker,media_score,awards_score,expertise_score,face_score,communication_score,index_equal,index_critic,company_finance,age,industry_raw,ticker_raw,employees_2024,employees_2025,fixed_assets_2024,fixed_assets_2025,assets_2024,assets_2025,debt_2024,debt_2025,roa_2024,roa_2025,Цена акций на начало 2024,Цена акций на конец 2024,Дивиденды 2024,stock_return_2024,Цена акций на начало 2025,Цена акций на конец 2025,Дивиденды 2025,stock_return_2025,state_2024,state_2025,leverage_2024,leverage_2025,fixed_assets_ratio_2024,fixed_assets_ratio_2025,log_assets_2024,log_employees_2024,industry_group,media_score_10,awards_score_10,expertise_score_10,face_score_10,communication_score_10,index_equal_10,index_critic_10,roa_2025_w,stock_return_2025_w
TGKA,,,13.741618621724694,,,,,"ПАО ""ТГК-1""",21,"Производство электроэнергии тепловыми электростанциями, в том числе деятельность по обеспечению работоспособности электростанций",TGKA,,,140265000000.0,144891000000.0,205736000000.0,213719000000.0,63920196000.0,67716533000.0,0.0049,0.02,0.008932,0.007688,0.00083,-0.05,0.007628,0.006512,0.0,-0.15,1,1,0.310690244,0.316848041,0.68177339,0.677952096,26.049859630446104,,"Производство электроэнергии тепловыми электростанциями, в том числе деятельность по обеспечению работоспособности электростанций",,,1.3741618621724694,,,,,0.02,-0.15
TGKB,,,18.439413818761505,,100.0,,,"ПАО ""ТГК-2""",21,Производство пара и горячей воды (тепловой энергии) тепловыми электростанциями,TGKB,,,29508888000.0,28545817000.0,49073122000.0,56107508000.0,40062406000.0,45457737000.0,0.0003,0.0312,0.01001,0.006525,0.0,-0.35,0.00652,0.00643,0.0,-0.01,0,0,0.816381847,0.810189913,0.60132486,0.508770003,24.61657730841949,,Прочие,,,1.8439413818761505,,10.0,,,0.0312,-0.01
TRMK,64.18488122506675,0.0,47.49306430105552,49.875075864757264,,,,"ПАО ""ТМК""",25,Деятельность холдинговых компаний,TRMK,,,6888467000.0,7141922000.0,550517000000.0,464686000000.0,495841000000.0,411729000000.0,0.0336,-0.0032,204.0,102.84,0.0,-0.5,102.42,102.42,0.0,0.0,0,0,0.900682686,0.886036639,0.01251272,0.015369357,27.034123673649596,,Деятельность холдинговых компаний,6.418488122506675,0.0,4.749306430105552,4.987507586475727,,,,-0.0032,0.0
TRNFP,66.58383046807788,0.0,30.2383991955281,,100.0,,,"ПАО ""Транснефть""",32,Транспортирование по трубопроводам нефти и нефтепродуктов,TRNFP,122700.0,,2663280000000.0,2702740000000.0,3691000000000.0,3702000000000.0,275900000000.0,207000000000.0,0.078,0.061,146000.0,1230.5,198.25,-0.99,1196.5,1378.0,204.17,0.32,1,1,0.07474939,0.055915721,0.72155974,0.730075905,28.93691853997641,11.717497630699002,Прочие,6.658383046807788,0.0,3.02383991955281,,10.0,,,0.061,0.32
TTLK,65.27739683836148,0.0,55.97880861893003,52.63331944267114,100.0,54.77790497999253,34.040475040503864,"ПАО ""ТАТТЕЛЕКОМ""",23,Деятельность по предоставлению услуг телефонной связи,TTLK,3441.0,3427.0,4068740000.0,4287581000.0,18793594000.0,20266583000.0,4154318000.0,4846883000.0,0.0868,0.0815,1.0085,0.725,0.0378,-0.24,0.755,0.6005,0.0573,-0.13,1,1,0.221049683,0.239156398,0.21649611,0.211559146,23.656781904034805,8.14351740579748,Прочие,6.527739683836148,0.0,5.597880861893003,5.263331944267113,10.0,5.477790497999253,3.4040475040503866,0.0815,-0.13
UGLD,,,53.022943934166,,100.0,,,"ПАО ""ЮГК""",28,Добыча золотосодержащей руды,UGLD,,3616.0,96710000000.0,107713000000.0,154600000000.0,177200000000.0,71600000000.0,80400000000.0,0.057,0.086,0.6532,0.7478,0.0,0.14,0.7451,0.5429,0.0,-0.27,0,1,0.46313066,0.453724605,0.62554981,0.607861174,25.764106973099732,,Прочие,,,5.3022943934166005,,10.0,,,0.086,-0.27
UPRO,51.126005608083545,0.0,7.8278016116207105,,,,,"ПАО ""Юнипро""",20,Производство электроэнергии,UPRO,4677.0,4774.0,87625501000.0,106421000000.0,197200000000.0,238800000000.0,0.0,,0.162,0.165,2.045,1.827,0.0,-0.11,1.806,1.488,0.0,-0.18,0,0,0.0,,0.44434838,0.445648308,26.007484279114948,8.450412157725886,Прочие,5.112600560808355,0.0,0.782780161162071,,,,,0.165,-0.18
VKCO,60.469945397069814,18.04244033572651,17.98339693700602,61.7436553411954,,,,"МКПАО ""ВК""",27,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",VKCO,12952.0,12967.0,54833000000.0,51503000000.0,333500000000.0,333300000000.0,202700000000.0,114800000000.0,-0.286,-0.66,568.8,312.4,0.0,-0.45,303.4,302.3,0.0,0.0,1,1,0.607796102,0.344434443,0.16441679,0.154524452,26.53290870230209,9.469005495357472,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",6.046994539706981,1.804244033572651,1.798339693700602,6.17436553411954,,,,-0.623,0.0
VSEH,57.71847666264745,0.0,17.41092390396081,,100.0,,,"ПАО ""ВИ.ру""",19,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,VSEH,,,3512689000.0,3389697000.0,78300000000.0,68600000000.0,22100000000.0,11100000000.0,0.037,0.061,,84.8,0.0,,90.3,73.95,3.0,-0.15,0,0,0.282247765,0.16180758,0.04486193,0.049412493,25.083813439943167,,Прочие,5.771847666264745,0.0,1.741092390396081,,10.0,,,0.061,-0.15
VSMO,53.12191789937572,0.0,18.37229542373829,,,,,"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""",33,Производство титана,VSMO,13486.0,,229142000000.0,220381000000.0,466259000000.0,430052000000.0,192585000000.0,154728000000.0,0.0206,0.0035,33940.0,23920.0,564.0,-0.28,23840.0,31360.0,0.0,0.32,1,1,0.413043831,0.359789586,0.49144764,0.51245177,26.8680071106672,9.509407389294527,Прочие,5.312191789937572,0.0,1.837229542373829,,,,,0.0035,0.32
VTBR,72.5287975092278,0.0,40.267013735357175,,100.0,,,Банк ВТБ (ПАО),35,Денежное посредничество прочее,VTBR,,106000.0,,,36070000000000.0,36884000000000.0,,,,,,80.03,25.58,,77.78,72.22,9.71,0.05,1,1,,,,,31.216482610843997,,Денежное посредничество прочее,7.25287975092278,0.0,4.026701373535717,,10.0,,,,0.05
WUSH,54.5994382897587,0.0,24.316749958165666,,100.0,,,"ПАО ""ВУШ Холдинг""",7,Деятельность холдинговых компаний,WUSH,,,14007676000.0,15501753000.0,21900000000.0,19700000000.0,12700000000.0,13500000000.0,0.091,-0.149,223.17,173.74,0.0,-0.22,175.46,91.13,0.0,-0.48,0,0,0.579908676,0.685279188,0.63961991,0.786891015,23.809752473768867,,Деятельность холдинговых компаний,5.45994382897587,0.0,2.4316749958165667,,10.0,,,-0.149,-0.48
YDEX,60.5876229282267,0.0,12.970251185624171,,100.0,,,"МКПАО ""ЯНДЕКС""",28,Деятельность холдинговых компаний,"YDEX, YNDX",28992.0,31537.0,153418000000.0,159774000000.0,1098000000000.0,1368000000000.0,368100000000.0,537200000000.0,0.092,0.103,2581.0,3994.0,160.0,0.61,3872.5,4567.0,190.0,0.23,0,0,0.335245902,0.392690058,0.13972495,0.11679386,27.724511459015886,10.274775208842707,Деятельность холдинговых компаний,6.05876229282267,0.0,1.297025118562417,,10.0,,,0.103,0.23
ZAYM,62.77231415492315,0.0,9.627658962521924,,100.0,,,"ПАО МФК ""Займер""",12,Деятельность микрофинансовая,ZAYM,563.0,625.0,333743000.0,,16500000000.0,1780000000.0,40000000.0,5000000.0,0.239,0.244,,138.3,36.24,,138.4,154.55,27.29,0.31,0,0,0.002424242,0.002808989,0.02022685,,23.526626217852947,6.333279628139691,Прочие,6.277231415492315,0.0,0.9627658962521923,,10.0,,,0.244,0.31
